state,district,geoid,total votes,party,votes,percentage
LA,DISTRICT 8,LA-08,105968,Democratic,72607,68.51785444662539
LA,DISTRICT 8,LA-08,105968,Republican,15517,14.64309980371433
LA,DISTRICT 8,LA-08,105968,Other,17844,16.839045749660276
ME,DISTRICT 1,ME-01,217996,Democratic,129408,59.36255711113966
ME,DISTRICT 1,ME-01,217996,Republican,88588,40.63744288886035
ME,DISTRICT 2,ME-02,195415,Democratic,89135,45.6131822019804
ME,DISTRICT 2,ME-02,195415,Republican,106280,54.38681779801961
MD,DISTRICT 1,MD-01,122465,Democratic,36139,29.50965582003021
MD,DISTRICT 1,MD-01,122465,Republican,86326,70.49034417996978
MD,DISTRICT 2,MD-02,187465,Democratic,123346,65.79681540554236
MD,DISTRICT 2,MD-02,187465,Republican,64119,34.20318459445763
MD,DISTRICT 3,MD-03,133535,Democratic,93093,69.71430711049538
MD,DISTRICT 3,MD-03,133535,Republican,40442,30.285692889504624
MD,DISTRICT 4,MD-04,147111,Democratic,59577,40.49799131268226
MD,DISTRICT 4,MD-04,147111,Republican,87534,59.50200868731774
MD,DISTRICT 5,MD-05,143065,Democratic,53049,37.080348093523924
MD,DISTRICT 5,MD-05,143065,Republican,90016,62.91965190647608
MD,DISTRICT 6,MD-06,165547,Democratic,107288,64.80818136239256
MD,DISTRICT 6,MD-06,165547,Republican,58259,35.19181863760745
MD,DISTRICT 7,MD-07,104625,Democratic,83749,80.04683393070489
MD,DISTRICT 7,MD-07,104625,Republican,20876,19.9531660692951
MD,DISTRICT 8,MD-08,214838,Democratic,77551,36.0974315530772
MD,DISTRICT 8,MD-08,214838,Republican,137287,63.9025684469228
MA,DISTRICT 1,MA-01,159429,Democratic,0,0.0
MA,DISTRICT 1,MA-01,159429,Republican,159282,99.9077959467851
MA,DISTRICT 1,MA-01,159429,Other,147,0.09220405321491072
MA,DISTRICT 2,MA-02,137625,Democratic,137616,99.99346049046322
MA,DISTRICT 2,MA-02,137625,Republican,0,0.0
MA,DISTRICT 2,MA-02,137625,Other,9,0.006539509536784741
MA,DISTRICT 3,MA-03,156839,Democratic,156703,99.91328687380052
MA,DISTRICT 3,MA-03,156839,Republican,0,0.0
MA,DISTRICT 3,MA-03,156839,Other,136,0.08671312619947844
MA,DISTRICT 4,MA-04,205047,Democratic,99977,48.75808960872385
MA,DISTRICT 4,MA-04,205047,Republican,93927,45.807546562495425
MA,DISTRICT 4,MA-04,205047,Other,11143,5.434363828780719
MA,DISTRICT 5,MA-05,207623,Democratic,92847,44.719034018389095
MA,DISTRICT 5,MA-05,207623,Republican,110970,53.44783574074163
MA,DISTRICT 5,MA-05,207623,Other,3806,1.8331302408692678
MA,DISTRICT 6,MA-06,218078,Democratic,139697,64.05827272810646
MA,DISTRICT 6,MA-06,218078,Republican,78381,35.94172727189354
MA,DISTRICT 7,MA-07,199562,Democratic,135193,67.74486124612902
MA,DISTRICT 7,MA-07,199562,Republican,64357,32.249125585031216
MA,DISTRICT 7,MA-07,199562,Other,12,0.006013168839759072
MA,DISTRICT 8,MA-08,160687,Democratic,142470,88.66305301611207
MA,DISTRICT 8,MA-08,160687,Republican,0,0.0
MA,DISTRICT 8,MA-08,160687,Other,18217,11.336946983887932
MA,DISTRICT 9,MA-09,163288,Democratic,67143,41.11937190730489
MA,DISTRICT 9,MA-09,163288,Republican,23177,14.193939542403605
MA,DISTRICT 9,MA-09,163288,Other,72968,44.68668855029151
MA,DISTRICT 10,MA-10,228908,Democratic,67143,29.33187131948206
MA,DISTRICT 10,MA-10,228908,Republican,161708,70.6432278469953
MA,DISTRICT 10,MA-10,228908,Other,57,0.024900833522637916
MA,DISTRICT 11,MA-11,154453,Democratic,154397,99.96374301567467
MA,DISTRICT 11,MA-11,154453,Republican,0,0.0
MA,DISTRICT 11,MA-11,154453,Other,56,0.03625698432532874
MA,DISTRICT 12,MA-12,234304,Democratic,117753,50.25650437039061
MA,DISTRICT 12,MA-12,234304,Republican,116547,49.74178844577985
MA,DISTRICT 12,MA-12,234304,Other,4,0.0017071838295547664
MI,DISTRICT 1,MI-01,148603,Democratic,131353,88.39188980034051
MI,DISTRICT 1,MI-01,148603,Republican,16096,10.83154445065039
MI,DISTRICT 1,MI-01,148603,Other,1154,0.7765657490091048
MI,DISTRICT 2,MI-02,184396,Democratic,79762,43.255818998242916
MI,DISTRICT 2,MI-02,184396,Republican,103321,56.032126510336454
MI,DISTRICT 2,MI-02,184396,Other,1313,0.7120544914206381
MI,DISTRICT 3,MI-03,184937,Democratic,74114,40.075268875346744
MI,DISTRICT 3,MI-03,184937,Republican,110082,59.52405413735489
MI,DISTRICT 3,MI-03,184937,Other,741,0.4006769872983773
MI,DISTRICT 4,MI-04,167826,Democratic,54141,32.26019806227879
MI,DISTRICT 4,MI-04,167826,Republican,111185,66.25016386018852
MI,DISTRICT 4,MI-04,167826,Other,2500,1.4896380775326825
MI,DISTRICT 5,MI-05,191184,Democratic,72782,38.06908527910286
MI,DISTRICT 5,MI-05,191184,Republican,118027,61.73476859988284
MI,DISTRICT 5,MI-05,191184,Other,375,0.1961461210143108
MI,DISTRICT 6,MI-06,195155,Democratic,95209,48.786349312085264
MI,DISTRICT 6,MI-06,195155,Republican,97666,50.045348569086116
MI,DISTRICT 6,MI-06,195155,Other,2280,1.1683021188286233
MI,DISTRICT 7,MI-07,163539,Democratic,48883,29.890729428454378
MI,DISTRICT 7,MI-07,163539,Republican,114656,70.10927057154562
MI,DISTRICT 8,MI-08,169750,Democratic,66873,39.394992636229745
MI,DISTRICT 8,MI-08,169750,Republican,100597,59.26185567010309
MI,DISTRICT 8,MI-08,169750,Other,2280,1.3431516936671577
MI,DISTRICT 9,MI-09,190614,Democratic,56236,29.502554901528743
MI,DISTRICT 9,MI-09,190614,Republican,132268,69.39049597616125
MI,DISTRICT 9,MI-09,190614,Other,2110,1.1069491223100087
MI,DISTRICT 10,MI-10,181886,Democratic,56149,30.870435327622797
MI,DISTRICT 10,MI-10,181886,Republican,121368,66.72751063853183
MI,DISTRICT 10,MI-10,181886,Other,4369,2.402054033845376
MI,DISTRICT 11,MI-11,195609,Democratic,58334,29.821736218681146
MI,DISTRICT 11,MI-11,195609,Republican,135786,69.41705136266737
MI,DISTRICT 11,MI-11,195609,Other,1489,0.7612124186514935
MI,DISTRICT 12,MI-12,164703,Democratic,83351,50.60684990558764
MI,DISTRICT 12,MI-12,164703,Republican,80667,48.977249959017136
MI,DISTRICT 12,MI-12,164703,Other,685,0.4159001353952266
MI,DISTRICT 13,MI-13,113928,Democratic,97562,85.63478688294362
MI,DISTRICT 13,MI-13,113928,Republican,15180,13.324204760901623
MI,DISTRICT 13,MI-13,113928,Other,1186,1.0410083561547645
MI,DISTRICT 14,MI-14,171196,Democratic,93923,54.86284726278652
MI,DISTRICT 14,MI-14,171196,Republican,77273,45.13715273721349
MI,DISTRICT 15,MI-15,147530,Democratic,97054,65.78594184233715
MI,DISTRICT 15,MI-15,147530,Republican,48504,32.87738087168711
MI,DISTRICT 15,MI-15,147530,Other,1972,1.3366772859757337
MI,DISTRICT 16,MI-16,162683,Democratic,110715,68.05566654167922
MI,DISTRICT 16,MI-16,162683,Republican,48414,29.759716749752585
MI,DISTRICT 16,MI-16,162683,Other,3554,2.184616708568197
MI,DISTRICT 17,MI-17,185633,Democratic,123331,66.43807943630712
MI,DISTRICT 17,MI-17,185633,Republican,60337,32.503380325696405
MI,DISTRICT 17,MI-17,185633,Other,1965,1.0585402379964768
MI,DISTRICT 18,MI-18,182370,Democratic,85580,46.92657783626693
MI,DISTRICT 18,MI-18,182370,Republican,95053,52.12096287766629
MI,DISTRICT 18,MI-18,182370,Other,1737,0.9524592860667872
MI,DISTRICT 19,MI-19,175789,Democratic,50355,28.645137067734616
MI,DISTRICT 19,MI-19,175789,Republican,123697,70.3667464972211
MI,DISTRICT 19,MI-19,175789,Other,1737,0.988116435044286
MN,DISTRICT 1,MN-01,201804,Democratic,59106,29.288814889694955
MN,DISTRICT 1,MN-01,201804,Republican,142698,70.71118511030505
MN,DISTRICT 2,MN-02,217783,Democratic,93433,42.90187939370841
MN,DISTRICT 2,MN-02,217783,Republican,124350,57.09812060629158
MN,DISTRICT 3,MN-03,210942,Democratic,66070,31.321405884081884
MN,DISTRICT 3,MN-03,210942,Republican,132638,62.87889562059713
MN,DISTRICT 3,MN-03,210942,Other,12234,5.799698495320989
MN,DISTRICT 4,MN-04,191078,Democratic,138292,72.37463234909303
MN,DISTRICT 4,MN-04,191078,Republican,52786,27.625367650906956
MN,DISTRICT 5,MN-05,195200,Democratic,135108,69.21516393442623
MN,DISTRICT 5,MN-05,195200,Republican,50014,25.621926229508198
MN,DISTRICT 5,MN-05,195200,Other,10078,5.162909836065574
MN,DISTRICT 6,MN-06,224492,Democratic,109955,48.979473656076834
MN,DISTRICT 6,MN-06,224492,Republican,114537,51.020526343923166
MN,DISTRICT 7,MN-07,225350,Democratic,133067,59.04903483470157
MN,DISTRICT 7,MN-07,225350,Republican,92283,40.95096516529843
MN,DISTRICT 8,MN-08,213137,Democratic,161823,75.92440542937172
MN,DISTRICT 8,MN-08,213137,Republican,51314,24.07559457062828
MS,DISTRICT 1,MS-01,87526,Democratic,87526,100.0
MS,DISTRICT 1,MS-01,87526,Republican,0,0.0
MS,DISTRICT 2,MS-02,112837,Democratic,69892,61.94067548765033
MS,DISTRICT 2,MS-02,112837,Republican,39117,34.666820280581724
MS,DISTRICT 2,MS-02,112837,Other,3828,3.392504231767948
MS,DISTRICT 3,MS-03,105722,Democratic,105722,100.0
MS,DISTRICT 3,MS-03,105722,Republican,0,0.0
MS,DISTRICT 4,MS-04,141374,Democratic,62148,43.95999264362613
MS,DISTRICT 4,MS-04,141374,Republican,67655,47.85533407840197
MS,DISTRICT 4,MS-04,141374,Other,11571,8.184673277971905
MS,DISTRICT 5,MS-05,140614,Democratic,62101,44.16416573029713
MS,DISTRICT 5,MS-05,140614,Republican,77826,55.34726271921715
MS,DISTRICT 5,MS-05,140614,Other,687,0.48857155048572687
MO,DISTRICT 1,MO-01,148694,Democratic,95098,63.955505938370074
MO,DISTRICT 1,MO-01,148694,Republican,53596,36.04449406162992
MO,DISTRICT 2,MO-02,211524,Democratic,134332,63.506741551786085
MO,DISTRICT 2,MO-02,211524,Republican,77192,36.493258448213915
MO,DISTRICT 3,MO-03,179353,Democratic,124365,69.34090871075476
MO,DISTRICT 3,MO-03,179353,Republican,54523,30.399826041382077
MO,DISTRICT 3,MO-03,179353,Other,465,0.2592652478631525
MO,DISTRICT 4,MO-04,188359,Democratic,108131,57.406866674807155
MO,DISTRICT 4,MO-04,188359,Republican,80228,42.59313332519285
MO,DISTRICT 5,MO-05,149450,Democratic,93812,62.771495483439274
MO,DISTRICT 5,MO-05,149450,Republican,53257,35.63532954165273
MO,DISTRICT 5,MO-05,149450,Other,2381,1.593174974907996
MO,DISTRICT 6,MO-06,201657,Democratic,110047,54.57137614860878
MO,DISTRICT 6,MO-06,201657,Republican,91610,45.42862385139122
MO,DISTRICT 7,MO-07,208393,Democratic,75613,36.283848305845204
MO,DISTRICT 7,MO-07,208393,Republican,132780,63.716151694154796
MO,DISTRICT 8,MO-08,181136,Democratic,112556,62.138945322851335
MO,DISTRICT 8,MO-08,181136,Republican,68580,37.861054677148665
MO,DISTRICT 9,MO-09,198678,Democratic,132150,66.51466191525986
MO,DISTRICT 9,MO-09,198678,Republican,66528,33.485338084740135
MO,DISTRICT 10,MO-10,165384,Democratic,106301,64.2752624195811
MO,DISTRICT 10,MO-10,165384,Republican,59083,35.7247375804189
MT,DISTRICT 1,MT-01,164446,Democratic,76073,46.26017051190056
MT,DISTRICT 1,MT-01,164446,Republican,88373,53.73982948809943
MT,DISTRICT 2,MT-02,150587,Democratic,114524,76.05171761174604
MT,DISTRICT 2,MT-02,150587,Republican,36063,23.948282388253965
NE,DISTRICT 1,NE-01,197359,Democratic,70570,35.757173475747244
NE,DISTRICT 1,NE-01,197359,Republican,126789,64.24282652425276
NE,DISTRICT 2,NE-02,179365,Democratic,64696,36.069467287374906
NE,DISTRICT 2,NE-02,179365,Republican,114669,63.9305327126251
NE,DISTRICT 3,NE-03,191985,Democratic,58378,30.407583925827534
NE,DISTRICT 3,NE-03,191985,Republican,133607,69.59241607417246
NV,DISTRICT 1,NV-01,180462,Democratic,86349,47.84885460650995
NV,DISTRICT 1,NV-01,180462,Republican,94113,52.15114539349004
NH,DISTRICT 1,NH-01,158728,Democratic,42996,27.087848394738167
NH,DISTRICT 1,NH-01,158728,Republican,115732,72.91215160526183
NH,DISTRICT 2,NH-02,155981,Democratic,50066,32.09749905437201
NH,DISTRICT 2,NH-02,155981,Republican,105915,67.90250094562799
NJ,DISTRICT 1,NJ-01,188897,Democratic,87492,46.317305198070905
NJ,DISTRICT 1,NJ-01,188897,Republican,97650,51.694838986325884
NJ,DISTRICT 1,NJ-01,188897,Other,3755,1.9878558156032122
NJ,DISTRICT 2,NJ-02,202470,Democratic,69374,34.26384155677384
NJ,DISTRICT 2,NJ-02,202470,Republican,133096,65.73615844322616
NJ,DISTRICT 3,NJ-03,196178,Democratic,103893,52.958537654579004
NJ,DISTRICT 3,NJ-03,196178,Republican,92285,47.041462345420996
NJ,DISTRICT 4,NJ-04,169236,Democratic,98206,58.02902455742277
NJ,DISTRICT 4,NJ-04,169236,Republican,71030,41.97097544257723
NJ,DISTRICT 5,NJ-05,205386,Democratic,78076,38.014275559190985
NJ,DISTRICT 5,NJ-05,205386,Republican,127310,61.98572444080901
NJ,DISTRICT 6,NJ-06,196821,Democratic,71113,36.130799050914284
NJ,DISTRICT 6,NJ-06,196821,Republican,123610,62.80325778245207
NJ,DISTRICT 6,NJ-06,196821,Other,2098,1.0659431666336416
NJ,DISTRICT 7,NJ-07,214634,Democratic,85712,39.93402722774584
NJ,DISTRICT 7,NJ-07,214634,Republican,124365,57.94282359737972
NJ,DISTRICT 7,NJ-07,214634,Other,4557,2.1231491748744373
NJ,DISTRICT 8,NJ-08,165454,Democratic,104381,63.08762556360076
NJ,DISTRICT 8,NJ-08,165454,Republican,61073,36.91237443639924
NJ,DISTRICT 9,NJ-09,214290,Democratic,119543,55.78561762098091
NJ,DISTRICT 9,NJ-09,214290,Republican,94747,44.214382379019085
NJ,DISTRICT 10,NJ-10,118257,Democratic,94308,79.74834470686724
NJ,DISTRICT 10,NJ-10,118257,Republican,23949,20.251655293132753
NJ,DISTRICT 11,NJ-11,209102,Democratic,120277,57.5207315090243
NJ,DISTRICT 11,NJ-11,209102,Republican,82957,39.67298256353359
NJ,DISTRICT 11,NJ-11,209102,Other,5868,2.8062859274421097
NJ,DISTRICT 12,NJ-12,201179,Democratic,72758,36.165802593710076
NJ,DISTRICT 12,NJ-12,201179,Republican,127690,63.47083940172682
NJ,DISTRICT 12,NJ-12,201179,Other,731,0.3633580045631005
NJ,DISTRICT 13,NJ-13,196958,Democratic,84492,42.89848597162847
NJ,DISTRICT 13,NJ-13,196958,Republican,109640,55.6666903603814
NJ,DISTRICT 13,NJ-13,196958,Other,2826,1.4348236679901298
NJ,DISTRICT 14,NJ-14,167516,Democratic,103089,61.539793213782566
NJ,DISTRICT 14,NJ-14,167516,Republican,57683,34.43432269156379
NJ,DISTRICT 14,NJ-14,167516,Other,6744,4.025884094653645
NJ,DISTRICT 15,NJ-15,187555,Democratic,98155,52.333982031937296
NJ,DISTRICT 15,NJ-15,187555,Republican,89400,47.666017968062704
NM,DISTRICT 1,NM-01,212642,Democratic,94239,44.31814975404671
NM,DISTRICT 1,NM-01,212642,Republican,118403,55.68185024595329
NM,DISTRICT 2,NM-02,160936,Democratic,116152,72.17278918327783
NM,DISTRICT 2,NM-02,160936,Republican,44784,27.827210816722175
NY,DISTRICT 1,NY-01,195444,Democratic,102628,52.51018194470027
NY,DISTRICT 1,NY-01,195444,Republican,72133,36.90724708868014
NY,DISTRICT 1,NY-01,195444,Other,20683,10.582570966619596
NY,DISTRICT 2,NY-02,151015,Democratic,49454,32.7477402906996
NY,DISTRICT 2,NY-02,151015,Republican,99348,65.78684236665232
NY,DISTRICT 2,NY-02,151015,Other,2213,1.4654173426480814
NY,DISTRICT 3,NY-03,195160,Democratic,73429,37.6250256200041
NY,DISTRICT 3,NY-03,195160,Republican,103620,53.09489649518344
NY,DISTRICT 3,NY-03,195160,Other,18111,9.280077884812462
NY,DISTRICT 4,NY-04,201034,Democratic,72280,35.9541172140036
NY,DISTRICT 4,NY-04,201034,Republican,125422,62.388451704686766
NY,DISTRICT 4,NY-04,201034,Other,3332,1.6574310813096294
NY,DISTRICT 5,NY-05,213542,Democratic,67709,31.70757977353401
NY,DISTRICT 5,NY-05,213542,Republican,133332,62.438302535332625
NY,DISTRICT 5,NY-05,213542,Other,12501,5.85411769113336
NY,DISTRICT 6,NY-06,212658,Democratic,100108,47.074645675215606
NY,DISTRICT 6,NY-06,212658,Republican,84811,39.88140582531577
NY,DISTRICT 6,NY-06,212658,Other,27739,13.04394849946863
NY,DISTRICT 7,NY-07,137459,Democratic,93411,67.95553583250278
NY,DISTRICT 7,NY-07,137459,Republican,28296,20.585047177703895
NY,DISTRICT 7,NY-07,137459,Other,15752,11.45941698979332
NY,DISTRICT 8,NY-08,170459,Democratic,98887,58.01219061475194
NY,DISTRICT 8,NY-08,170459,Republican,47535,27.886471233551763
NY,DISTRICT 8,NY-08,170459,Other,24037,14.101338151696302
NY,DISTRICT 9,NY-09,151288,Democratic,47371,31.311802654539683
NY,DISTRICT 9,NY-09,151288,Republican,73897,48.84524879699646
NY,DISTRICT 9,NY-09,151288,Other,30020,19.842948548463855
NY,DISTRICT 10,NY-10,138597,Democratic,55637,40.14300453833777
NY,DISTRICT 10,NY-10,138597,Republican,58575,42.26281954154852
NY,DISTRICT 10,NY-10,138597,Other,24385,17.59417592011371
NY,DISTRICT 11,NY-11,137546,Democratic,87869,63.88335538656159
NY,DISTRICT 11,NY-11,137546,Republican,33937,24.673200238465675
NY,DISTRICT 11,NY-11,137546,Other,15740,11.443444374972737
NY,DISTRICT 12,NY-12,65747,Democratic,52482,79.82417448704884
NY,DISTRICT 12,NY-12,65747,Republican,6373,9.693217941503034
NY,DISTRICT 12,NY-12,65747,Other,6892,10.482607571448128
NY,DISTRICT 13,NY-13,173847,Democratic,113294,65.1687978509839
NY,DISTRICT 13,NY-13,173847,Republican,44293,25.478150327586903
NY,DISTRICT 13,NY-13,173847,Other,16260,9.353051821429188
NY,DISTRICT 14,NY-14,84462,Democratic,39527,46.798560299306196
NY,DISTRICT 14,NY-14,84462,Republican,14813,17.538064455021193
NY,DISTRICT 14,NY-14,84462,Other,30122,35.66337524567261
NY,DISTRICT 15,NY-15,147629,Democratic,77019,52.17064397916399
NY,DISTRICT 15,NY-15,147629,Republican,63446,42.976650929018014
NY,DISTRICT 15,NY-15,147629,Other,7164,4.852705091818003
NY,DISTRICT 16,NY-16,147892,Democratic,96894,65.51672842344414
NY,DISTRICT 16,NY-16,147892,Republican,33828,22.87344819192384
NY,DISTRICT 16,NY-16,147892,Other,17170,11.609823384632028
NY,DISTRICT 17,NY-17,153064,Democratic,92252,60.27021376679036
NY,DISTRICT 17,NY-17,153064,Republican,44702,29.204777086708827
NY,DISTRICT 17,NY-17,153064,Other,16110,10.52500914650081
NY,DISTRICT 18,NY-18,178894,Democratic,111004,62.05015260433553
NY,DISTRICT 18,NY-18,178894,Republican,44336,24.783391281988216
NY,DISTRICT 18,NY-18,178894,Other,23554,13.166456113676256
NY,DISTRICT 19,NY-19,108769,Democratic,84261,77.46784469839753
NY,DISTRICT 19,NY-19,108769,Republican,13943,12.818909799667185
NY,DISTRICT 19,NY-19,108769,Other,10565,9.713245501935294
NY,DISTRICT 20,NY-20,153492,Democratic,85558,55.741015818413985
NY,DISTRICT 20,NY-20,153492,Republican,18024,11.742631537800015
NY,DISTRICT 20,NY-20,153492,Other,49910,32.51635264378599
NY,DISTRICT 21,NY-21,55744,Democratic,45667,81.92271814006888
NY,DISTRICT 21,NY-21,55744,Republican,6366,11.420063145809415
NY,DISTRICT 21,NY-21,55744,Other,3711,6.657218714121699
NY,DISTRICT 22,NY-22,140493,Democratic,99083,70.52522189717637
NY,DISTRICT 22,NY-22,140493,Republican,25624,18.238631106176108
NY,DISTRICT 22,NY-22,140493,Other,15786,11.23614699664752
NY,DISTRICT 23,NY-23,198072,Democratic,90594,45.73791348600509
NY,DISTRICT 23,NY-23,198072,Republican,82933,41.87012803425017
NY,DISTRICT 23,NY-23,198072,Other,24545,12.39195847974474
NY,DISTRICT 24,NY-24,206797,Democratic,99284,48.01036765523678
NY,DISTRICT 24,NY-24,206797,Republican,85529,41.35891719899225
NY,DISTRICT 24,NY-24,206797,Other,21984,10.630715145770973
NY,DISTRICT 25,NY-25,201536,Democratic,54271,26.928687678628137
NY,DISTRICT 25,NY-25,201536,Republican,126602,62.81855350905049
NY,DISTRICT 25,NY-25,201536,Other,20663,10.252758812321371
NY,DISTRICT 26,NY-26,190424,Democratic,74906,39.33642818132168
NY,DISTRICT 26,NY-26,190424,Republican,90922,47.74713271436374
NY,DISTRICT 26,NY-26,190424,Other,24596,12.91643910431458
NY,DISTRICT 27,NY-27,184828,Democratic,55076,29.798515376458113
NY,DISTRICT 27,NY-27,184828,Republican,114902,62.16698768584846
NY,DISTRICT 27,NY-27,184828,Other,14850,8.034496937693424
NY,DISTRICT 28,NY-28,228018,Democratic,182395,79.9914918997623
NY,DISTRICT 28,NY-28,228018,Republican,40966,17.966125481321647
NY,DISTRICT 28,NY-28,228018,Other,4657,2.0423826189160508
NY,DISTRICT 29,NY-29,212090,Democratic,60990,28.756659908529397
NY,DISTRICT 29,NY-29,212090,Republican,139270,65.6655193549908
NY,DISTRICT 29,NY-29,212090,Other,11830,5.577820736479796
NY,DISTRICT 30,NY-30,172981,Democratic,56062,32.40933975407704
NY,DISTRICT 30,NY-30,172981,Republican,108373,62.65023326261265
NY,DISTRICT 30,NY-30,172981,Other,8546,4.940426983310306
NY,DISTRICT 31,NY-31,193221,Democratic,75513,39.081155774993405
NY,DISTRICT 31,NY-31,193221,Republican,92419,47.83072233349377
NY,DISTRICT 31,NY-31,193221,Other,25289,13.088121891512827
NY,DISTRICT 32,NY-32,194932,Democratic,111481,57.18968665996348
NY,DISTRICT 32,NY-32,194932,Republican,77460,39.73693390515667
NY,DISTRICT 32,NY-32,194932,Other,5991,3.0733794348798553
NY,DISTRICT 33,NY-33,185178,Democratic,53039,28.642171316247072
NY,DISTRICT 33,NY-33,185178,Republican,122457,66.12934581861776
NY,DISTRICT 33,NY-33,185178,Other,9682,5.228482865135168
NY,DISTRICT 34,NY-34,198003,Democratic,46509,23.489038044878107
NY,DISTRICT 34,NY-34,198003,Republican,142803,72.12163452068908
NY,DISTRICT 34,NY-34,198003,Other,8691,4.389327434432812
NY,DISTRICT 35,NY-35,187580,Democratic,53321,28.425738351636635
NY,DISTRICT 35,NY-35,187580,Republican,127298,67.86331165369442
NY,DISTRICT 35,NY-35,187580,Other,6961,3.7109499946689413
NY,DISTRICT 36,NY-36,192333,Democratic,78248,40.68360603744547
NY,DISTRICT 36,NY-36,192333,Republican,100624,52.317595004497406
NY,DISTRICT 36,NY-36,192333,Other,13461,6.998798958057121
NY,DISTRICT 37,NY-37,158708,Democratic,108468,68.34438087557024
NY,DISTRICT 37,NY-37,158708,Republican,36148,22.77641958817451
NY,DISTRICT 37,NY-37,158708,Other,14092,8.87919953625526
NY,DISTRICT 38,NY-38,214552,Democratic,54236,25.278720310227826
NY,DISTRICT 38,NY-38,214552,Republican,139681,65.10356463701108
NY,DISTRICT 38,NY-38,214552,Other,20635,9.617715052761103
NY,DISTRICT 39,NY-39,175400,Democratic,49253,28.080387685290763
NY,DISTRICT 39,NY-39,175400,Republican,119707,68.24800456100341
NY,DISTRICT 39,NY-39,175400,Other,6440,3.6716077537058154
NC,DISTRICT 1,NC-01,107501,Democratic,77438,72.03467874717444
NC,DISTRICT 1,NC-01,107501,Republican,30063,27.965321252825554
NC,DISTRICT 2,NC-02,123991,Democratic,88798,71.61648829350517
NC,DISTRICT 2,NC-02,123991,Republican,35193,28.383511706494822
NC,DISTRICT 3,NC-03,56968,Democratic,56968,100.0
NC,DISTRICT 3,NC-03,56968,Republican,0,0.0
NC,DISTRICT 4,NC-04,145044,Democratic,73072,50.37919527867406
NC,DISTRICT 4,NC-04,145044,Republican,71972,49.620804721325946
NC,DISTRICT 5,NC-05,156361,Democratic,54986,35.166058032373805
NC,DISTRICT 5,NC-05,156361,Republican,101375,64.8339419676262
NC,DISTRICT 6,NC-06,88352,Democratic,82158,92.98940601231438
NC,DISTRICT 6,NC-06,88352,Republican,0,0.0
NC,DISTRICT 6,NC-06,88352,Other,6194,7.0105939876856205
NC,DISTRICT 7,NC-07,94937,Democratic,57348,60.406374753784085
NC,DISTRICT 7,NC-07,94937,Republican,36726,38.68460136722248
NC,DISTRICT 7,NC-07,94937,Other,863,0.9090238789934377
NC,DISTRICT 8,NC-08,136258,Democratic,54198,39.776013151521376
NC,DISTRICT 8,NC-08,136258,Republican,82060,60.22398684847862
NC,DISTRICT 9,NC-09,136527,Democratic,56171,41.142777619079006
NC,DISTRICT 9,NC-09,136527,Republican,80356,58.857222380920994
NC,DISTRICT 10,NC-10,142144,Democratic,39025,27.454553129221072
NC,DISTRICT 10,NC-10,142144,Republican,103119,72.54544687077893
NC,DISTRICT 11,NC-11,158527,Democratic,94465,59.58921824042592
NC,DISTRICT 11,NC-11,158527,Republican,64062,40.41078175957408
ND,DISTRICT 1,ND-01,268721,Democratic,72850,27.109902091760603
ND,DISTRICT 1,ND-01,268721,Republican,195360,72.6999378537591
ND,DISTRICT 1,ND-01,268721,Other,511,0.1901600544802974
OH,DISTRICT 1,OH-01,170044,Democratic,50575,29.742301989999998
OH,DISTRICT 1,OH-01,170044,Republican,119469,70.25769801
OH,DISTRICT 1,OH-01,170044,Other,0,0.0
OH,DISTRICT 2,OH-02,175198,Democratic,65237,37.236155659999994
OH,DISTRICT 2,OH-02,175198,Republican,109961,62.76384434
OH,DISTRICT 2,OH-02,175198,Other,0,0.0
OH,DISTRICT 3,OH-03,146072,Democratic,34819,23.836874965770306
OH,DISTRICT 3,OH-03,146072,Republican,111253,76.1631250342297
OH,DISTRICT 4,OH-04,174828,Democratic,65216,37.30294918434118
OH,DISTRICT 4,OH-04,174828,Republican,109612,62.69705081565882
OH,DISTRICT 5,OH-05,181497,Democratic,49465,27.25389400375764
OH,DISTRICT 5,OH-05,181497,Republican,132032,72.74610599624236
OH,DISTRICT 6,OH-06,128394,Republican,128394,100.0
OH,DISTRICT 6,OH-06,128394,Other,40945,31.890119475987976
OH,DISTRICT 7,OH-07,153295,Republican,112350,73.29006164584625
OH,DISTRICT 8,OH-08,153394,Democratic,73344,47.81412571547779
OH,DISTRICT 8,OH-08,153394,Republican,80050,52.185874284522214
OH,DISTRICT 9,OH-09,159838,Democratic,110450,69.10121498016743
OH,DISTRICT 9,OH-09,159838,Republican,49388,30.89878501983258
OH,DISTRICT 10,OH-10,177139,Democratic,47456,26.790260755677746
OH,DISTRICT 10,OH-10,177139,Republican,129683,73.20973924432226
OH,DISTRICT 11,OH-11,156732,Democratic,49891,31.832044509098335
OH,DISTRICT 11,OH-11,156732,Republican,106841,68.16795549090166
OH,DISTRICT 12,OH-12,184729,Democratic,81074,43.88807388119895
OH,DISTRICT 12,OH-12,184729,Republican,103655,56.11192611880106
OH,DISTRICT 13,OH-13,163233,Democratic,51991,31.85078997506632
OH,DISTRICT 13,OH-13,163233,Republican,111242,68.14921002493368
OH,DISTRICT 14,OH-14,181558,Democratic,135068,74.39385761024026
OH,DISTRICT 14,OH-14,181558,Republican,46490,25.606142389759746
