state,district,geoid,total votes,party,votes,percentage
PA,DISTRICT 19,PA-19,166819,Republican,88776,53.21695969883527
PA,DISTRICT 20,PA-20,114773,Democratic,36997,32.234933303128784
PA,DISTRICT 20,PA-20,114773,Republican,77776,67.76506669687122
PA,DISTRICT 21,PA-21,153255,Democratic,85853,56.01970571922613
PA,DISTRICT 21,PA-21,153255,Republican,65551,42.772503344099704
PA,DISTRICT 21,PA-21,153255,Other,1851,1.2077909366741704
PA,DISTRICT 22,PA-22,155644,Democratic,66383,42.650535838194855
PA,DISTRICT 22,PA-22,155644,Republican,89261,57.349464161805145
PA,DISTRICT 23,PA-23,119506,Democratic,43927,36.75715026860576
PA,DISTRICT 23,PA-23,119506,Republican,74542,62.37511087309424
PA,DISTRICT 23,PA-23,119506,Other,1037,0.8677388583000017
PA,DISTRICT 24,PA-24,186647,Democratic,91498,49.02195052693051
PA,DISTRICT 24,PA-24,186647,Republican,95149,50.97804947306949
PA,DISTRICT 25,PA-25,176967,Democratic,102750,58.0616725152147
PA,DISTRICT 25,PA-25,176967,Republican,74217,41.9383274847853
PA,DISTRICT 26,PA-26,175064,Democratic,111362,63.61216469405474
PA,DISTRICT 26,PA-26,175064,Republican,63702,36.38783530594525
PA,DISTRICT 27,PA-27,216655,Democratic,88660,40.92220350326556
PA,DISTRICT 27,PA-27,216655,Republican,127995,59.077796496734436
PA,DISTRICT 28,PA-28,146723,Democratic,99491,67.80872801128658
PA,DISTRICT 28,PA-28,146723,Republican,47232,32.191271988713424
PA,DISTRICT 29,PA-29,197506,Democratic,80497,40.75673650420747
PA,DISTRICT 29,PA-29,197506,Republican,117009,59.24326349579253
PA,DISTRICT 30,PA-30,184682,Democratic,126619,68.56055273388853
PA,DISTRICT 30,PA-30,184682,Republican,58063,31.439447266111475
RI,DISTRICT 1,RI-01,0,Democratic,0,0
RI,DISTRICT 1,RI-01,0,Republican,0,0
RI,DISTRICT 2,RI-02,0,Democratic,0,0
RI,DISTRICT 2,RI-02,0,Republican,0,0
SC,DISTRICT 1,SC-01,47164,Democratic,47153,99.97667712662201
SC,DISTRICT 1,SC-01,47164,Republican,0,0.0
SC,DISTRICT 1,SC-01,47164,Other,11,0.02332287337800017
SC,DISTRICT 2,SC-02,63207,Democratic,63207,100.0
SC,DISTRICT 2,SC-02,63207,Republican,0,0.0
SC,DISTRICT 3,SC-03,52409,Democratic,52398,99.97901123852773
SC,DISTRICT 3,SC-03,52409,Republican,0,0.0
SC,DISTRICT 3,SC-03,52409,Other,11,0.020988761472266214
SC,DISTRICT 4,SC-04,68973,Democratic,68973,100.0
SC,DISTRICT 4,SC-04,68973,Republican,0,0.0
SC,DISTRICT 5,SC-05,46895,Democratic,46815,99.82940612005544
SC,DISTRICT 5,SC-05,46895,Republican,0,0.0
SC,DISTRICT 5,SC-05,46895,Other,80,0.170593879944557
SC,DISTRICT 6,SC-06,49780,Democratic,49780,100.0
SC,DISTRICT 6,SC-06,49780,Republican,0,0.0
SD,DISTRICT 1,SD-01,229788,Democratic,103755,45.152488380594285
SD,DISTRICT 1,SD-01,229788,Republican,126033,54.84751161940571
SD,DISTRICT 2,SD-02,71216,Democratic,28666,40.2521905189845
SD,DISTRICT 2,SD-02,71216,Republican,42550,59.7478094810155
TN,DISTRICT 1,TN-01,137745,Democratic,33873,24.591092235652837
TN,DISTRICT 1,TN-01,137745,Republican,103872,75.40890776434716
TN,DISTRICT 2,TN-02,98839,Democratic,0,0.0
TN,DISTRICT 2,TN-02,98839,Republican,98839,100.0
TN,DISTRICT 3,TN-03,62827,Democratic,62827,100.0
TN,DISTRICT 3,TN-03,62827,Republican,0,0.0
TN,DISTRICT 4,TN-04,60738,Democratic,60738,100.0
TN,DISTRICT 4,TN-04,60738,Republican,0,0.0
TN,DISTRICT 5,TN-05,42524,Democratic,42524,100.0
TN,DISTRICT 5,TN-05,42524,Republican,0,0.0
TN,DISTRICT 6,TN-06,55736,Democratic,55736,100.0
TN,DISTRICT 6,TN-06,55736,Republican,0,0.0
TN,DISTRICT 7,TN-07,34130,Democratic,34130,100.0
TN,DISTRICT 7,TN-07,34130,Republican,0,0.0
TN,DISTRICT 8,TN-08,30124,Democratic,30124,100.0
TN,DISTRICT 8,TN-08,30124,Republican,0,0.0
TN,DISTRICT 9,TN-09,120159,Democratic,120159,100.0
TN,DISTRICT 9,TN-09,120159,Republican,0,0.0
TX,DISTRICT 1,TX-01,58674,Democratic,58674,100.0
TX,DISTRICT 1,TX-01,58674,Republican,0,0.0
TX,DISTRICT 2,TX-02,108523,Democratic,75657,69.71517558489906
TX,DISTRICT 2,TX-02,108523,Republican,32473,29.922689199524527
TX,DISTRICT 2,TX-02,108523,Other,393,0.3621352155764216
TX,DISTRICT 3,TX-03,59386,Democratic,59386,100.0
TX,DISTRICT 3,TX-03,59386,Republican,0,0.0
TX,DISTRICT 4,TX-04,44902,Democratic,44902,100.0
TX,DISTRICT 4,TX-04,44902,Republican,0,0.0
TX,DISTRICT 5,TX-05,226595,Democratic,96709,42.679229462256444
TX,DISTRICT 5,TX-05,226595,Republican,129886,57.32077053774355
TX,DISTRICT 6,TX-06,56603,Democratic,56603,100.0
TX,DISTRICT 6,TX-06,56603,Republican,0,0.0
TX,DISTRICT 7,TX-07,61586,Democratic,61586,100.0
TX,DISTRICT 7,TX-07,61586,Republican,0,0.0
TX,DISTRICT 8,TX-08,111937,Democratic,76767,68.58054083993676
TX,DISTRICT 8,TX-08,111937,Republican,24486,21.874804577574885
TX,DISTRICT 8,TX-08,111937,Other,10684,9.544654582488365
TX,DISTRICT 9,TX-09,104849,Democratic,98586,94.02664784594988
TX,DISTRICT 9,TX-09,104849,Republican,0,0.0
TX,DISTRICT 9,TX-09,104849,Other,6263,5.97335215405011
TX,DISTRICT 10,TX-10,76633,Democratic,75165,98.08437618258453
TX,DISTRICT 10,TX-10,76633,Republican,0,0.0
TX,DISTRICT 10,TX-10,76633,Other,1468,1.9156238174154738
TX,DISTRICT 11,TX-11,64351,Democratic,64351,100.0
TX,DISTRICT 11,TX-11,64351,Republican,0,0.0
TX,DISTRICT 12,TX-12,115797,Democratic,115797,100.0
TX,DISTRICT 12,TX-12,115797,Republican,0,0.0
TX,DISTRICT 13,TX-13,75972,Democratic,75972,100.0
TX,DISTRICT 13,TX-13,75972,Republican,0,0.0
TX,DISTRICT 14,TX-14,105792,Democratic,105792,100.0
TX,DISTRICT 14,TX-14,105792,Republican,0,0.0
TX,DISTRICT 15,TX-15,76421,Democratic,76421,100.0
TX,DISTRICT 15,TX-15,76421,Republican,0,0.0
TX,DISTRICT 16,TX-16,108112,Democratic,63634,58.85933106408169
TX,DISTRICT 16,TX-16,108112,Republican,19482,18.02020127275418
TX,DISTRICT 16,TX-16,108112,Other,24996,23.120467663164128
TX,DISTRICT 17,TX-17,78431,Democratic,61031,77.81489462074946
TX,DISTRICT 17,TX-17,78431,Republican,17400,22.18510537925055
TX,DISTRICT 18,TX-18,79675,Democratic,79675,100.0
TX,DISTRICT 18,TX-18,79675,Republican,0,0.0
TX,DISTRICT 19,TX-19,90368,Democratic,77415,85.66638633144476
TX,DISTRICT 19,TX-19,90368,Republican,0,0.0
TX,DISTRICT 19,TX-19,90368,Other,12953,14.33361366855524
TX,DISTRICT 20,TX-20,84487,Democratic,84487,100.0
TX,DISTRICT 20,TX-20,84487,Republican,0,0.0
TX,DISTRICT 21,TX-21,63277,Democratic,63277,100.0
TX,DISTRICT 21,TX-21,63277,Republican,0,0.0
TX,DISTRICT 22,TX-22,187670,Democratic,109418,58.30340491287899
TX,DISTRICT 22,TX-22,187670,Republican,73503,39.16608941226622
TX,DISTRICT 22,TX-22,187670,Other,4749,2.5305056748547985
UT,DISTRICT 1,UT-01,0,Democratic,0,0
UT,DISTRICT 1,UT-01,0,Republican,0,0
UT,DISTRICT 2,UT-02,0,Democratic,0,0
UT,DISTRICT 2,UT-02,0,Republican,0,0
VT,DISTRICT 1,VT-01,166016,Democratic,71111,42.833823245952196
VT,DISTRICT 1,VT-01,166016,Republican,94905,57.166176754047804
VA,DISTRICT 1,VA-01,65219,Democratic,53768,82.44223309158374
VA,DISTRICT 1,VA-01,65219,Republican,11429,17.52403440715129
VA,DISTRICT 1,VA-01,65219,Other,22,0.033732501264968795
VA,DISTRICT 2,VA-02,65675,Democratic,49750,75.75180814617435
VA,DISTRICT 2,VA-02,65675,Republican,15758,23.993909402360106
VA,DISTRICT 2,VA-02,65675,Other,167,0.25428245146555006
VA,DISTRICT 3,VA-03,68034,Democratic,52908,77.76699885351442
VA,DISTRICT 3,VA-03,68034,Republican,0,0.0
VA,DISTRICT 3,VA-03,68034,Other,15126,22.23300114648558
VA,DISTRICT 4,VA-04,39593,Democratic,39408,99.53274568736899
VA,DISTRICT 4,VA-04,39593,Republican,0,0.0
VA,DISTRICT 4,VA-04,39593,Other,185,0.4672543126310207
VA,DISTRICT 5,VA-05,30482,Democratic,30154,98.92395512105506
VA,DISTRICT 5,VA-05,30482,Republican,0,0.0
VA,DISTRICT 5,VA-05,30482,Other,328,1.076044878944951
VA,DISTRICT 6,VA-06,73259,Democratic,0,0.0
VA,DISTRICT 6,VA-06,73259,Republican,60371,82.40762227166628
VA,DISTRICT 6,VA-06,73259,Other,12888,17.59237772833372
VA,DISTRICT 7,VA-07,42372,Democratic,42199,99.59171150759936
VA,DISTRICT 7,VA-07,42372,Republican,0,0.0
VA,DISTRICT 7,VA-07,42372,Other,173,0.4082884924006419
VA,DISTRICT 8,VA-08,56583,Democratic,42809,75.65699945213227
VA,DISTRICT 8,VA-08,56583,Republican,13410,23.699697789088596
VA,DISTRICT 8,VA-08,56583,Other,364,0.6433027587791386
VA,DISTRICT 9,VA-09,81671,Democratic,47372,58.003452878010556
VA,DISTRICT 9,VA-09,81671,Republican,34280,41.97328305028713
VA,DISTRICT 9,VA-09,81671,Other,19,0.023264071702317833
VA,DISTRICT 10,VA-10,117055,Democratic,52647,44.976293195506386
VA,DISTRICT 10,VA-10,117055,Republican,64408,55.023706804493614
WA,DISTRICT 1,WA-01,177730,Democratic,53009,29.825578124120856
WA,DISTRICT 1,WA-01,177730,Republican,124721,70.17442187587915
WA,DISTRICT 2,WA-02,145956,Democratic,58154,39.84351448381704
WA,DISTRICT 2,WA-02,145956,Republican,87802,60.156485516182954
WA,DISTRICT 3,WA-03,143990,Democratic,76930,53.42732134175985
WA,DISTRICT 3,WA-03,143990,Republican,67060,46.57267865824016
WA,DISTRICT 4,WA-04,160174,Democratic,65964,41.18271379874386
WA,DISTRICT 4,WA-04,160174,Republican,94210,58.81728620125614
WA,DISTRICT 5,WA-05,158363,Democratic,64321,40.616179284302525
WA,DISTRICT 5,WA-05,158363,Republican,94042,59.383820715697475
WA,DISTRICT 6,WA-06,147325,Democratic,64167,43.55472594603767
WA,DISTRICT 6,WA-06,147325,Republican,83158,56.44527405396232
WA,DISTRICT 7,WA-07,191187,Democratic,95663,50.036351844006134
WA,DISTRICT 7,WA-07,191187,Republican,95524,49.963648155993866
WV,DISTRICT 1,WV-01,134336,Democratic,53318,39.69003096712721
WV,DISTRICT 1,WV-01,134336,Republican,81018,60.3099690328728
WV,DISTRICT 2,WV-02,123087,Democratic,74184,60.26956542933048
WV,DISTRICT 2,WV-02,123087,Republican,48903,39.73043457066952
WV,DISTRICT 3,WV-03,119977,Democratic,71719,59.77729064737408
WV,DISTRICT 3,WV-03,119977,Republican,48258,40.22270935262592
WV,DISTRICT 4,WV-04,155983,Democratic,82931,53.16669124199432
WV,DISTRICT 4,WV-04,155983,Republican,73052,46.83330875800568
WV,DISTRICT 5,WV-05,111576,Democratic,77524,69.4808919480892
WV,DISTRICT 5,WV-05,111576,Republican,34052,30.519108051910806
WV,DISTRICT 6,WV-06,175522,Democratic,108452,61.78826585841091
WV,DISTRICT 6,WV-06,175522,Republican,67070,38.21173414158909
WI,DISTRICT 1,WI-01,185308,Democratic,87646,47.29747231635979
WI,DISTRICT 1,WI-01,185308,Republican,97662,52.70252768364021
WI,DISTRICT 2,WI-02,224629,Democratic,119885,53.37022379122909
WI,DISTRICT 2,WI-02,224629,Republican,104744,46.629776208770906
WI,DISTRICT 3,WI-03,131204,Democratic,59527,45.3698057986037
WI,DISTRICT 3,WI-03,131204,Republican,71677,54.6301942013963
WI,DISTRICT 4,WI-04,217278,Democratic,155789,71.70031020167711
WI,DISTRICT 4,WI-04,217278,Republican,61468,28.290024760905386
WI,DISTRICT 4,WI-04,217278,Other,21,0.009665037417502001
WI,DISTRICT 5,WI-05,218850,Democratic,126314,57.717157870687686
WI,DISTRICT 5,WI-05,218850,Republican,92526,42.278272789581905
WI,DISTRICT 5,WI-05,218850,Other,10,0.004569339730408956
WI,DISTRICT 6,WI-06,163892,Democratic,72442,44.201059234129794
WI,DISTRICT 6,WI-06,163892,Republican,91450,55.798940765870206
WI,DISTRICT 7,WI-07,141758,Democratic,46606,32.87715684476361
WI,DISTRICT 7,WI-07,141758,Republican,95152,67.1228431552364
WI,DISTRICT 8,WI-08,171872,Democratic,70740,41.15853658536585
WI,DISTRICT 8,WI-08,171872,Republican,101132,58.84146341463414
WI,DISTRICT 9,WI-09,131337,Democratic,74268,56.5476598369081
WI,DISTRICT 9,WI-09,131337,Republican,57069,43.4523401630919
WI,DISTRICT 10,WI-10,76959,Democratic,0,0.0
WI,DISTRICT 10,WI-10,76959,Republican,73114,95.00383320989097
WI,DISTRICT 10,WI-10,76959,Other,3845,4.996166790109019
WY,DISTRICT 1,WY-01,134331,Democratic,64090,47.710506137823735
WY,DISTRICT 1,WY-01,134331,Republican,70241,52.289493862176265
