state,district,geoid,total votes,party,votes,percentage
KS,DISTRICT 5,KS-05,166091,Democratic,59005,35.525705787791026
KS,DISTRICT 5,KS-05,166091,Republican,107085,64.4736921326261
KS,DISTRICT 5,KS-05,166091,Other,1,0.000602079582879265
KY,DISTRICT 1,KY-01,72072,Democratic,72072,100.0
KY,DISTRICT 1,KY-01,72072,Republican,0,0.0
KY,DISTRICT 1,KY-01,72072,Other,0,0.0
KY,DISTRICT 2,KY-02,116764,Democratic,65860,56.40437121030455
KY,DISTRICT 2,KY-02,116764,Republican,50904,43.59562878969545
KY,DISTRICT 2,KY-02,116764,Other,0,0.0
KY,DISTRICT 3,KY-03,125684,Democratic,55366,44.05174883040005
KY,DISTRICT 3,KY-03,125684,Republican,70318,55.94825116959995
KY,DISTRICT 3,KY-03,125684,Other,0,0.0
KY,DISTRICT 4,KY-04,159764,Democratic,55971,35.0335494854911
KY,DISTRICT 4,KY-04,159764,Republican,103793,64.9664505145089
KY,DISTRICT 4,KY-04,159764,Other,0,0.0
KY,DISTRICT 5,KY-05,118687,Democratic,30575,25.76103532821623
KY,DISTRICT 5,KY-05,118687,Republican,86391,72.78893223352179
KY,DISTRICT 5,KY-05,118687,Other,1721,1.4500324382619831
KY,DISTRICT 6,KY-06,138976,Democratic,78536,56.51047662905826
KY,DISTRICT 6,KY-06,138976,Republican,58905,42.38501611789086
KY,DISTRICT 6,KY-06,138976,Other,1535,1.1045072530508866
KY,DISTRICT 7,KY-07,133293,Democratic,82594,61.964244183865624
KY,DISTRICT 7,KY-07,133293,Republican,50699,38.03575581613438
KY,DISTRICT 7,KY-07,133293,Other,0,0.0
LA,DISTRICT 1,LA-01,70658,Democratic,70658,100.0
LA,DISTRICT 1,LA-01,70658,Republican,0,0.0
LA,DISTRICT 1,LA-01,70658,Other,0,0.0
LA,DISTRICT 2,LA-02,159170,Democratic,81537,51.22636175158636
LA,DISTRICT 2,LA-02,159170,Republican,77633,48.77363824841365
LA,DISTRICT 2,LA-02,159170,Other,0,0.0
LA,DISTRICT 3,LA-03,39215,Democratic,39215,100.0
LA,DISTRICT 3,LA-03,39215,Republican,0,0.0
LA,DISTRICT 3,LA-03,39215,Other,0,0.0
LA,DISTRICT 4,LA-04,63788,Democratic,63788,100.0
LA,DISTRICT 4,LA-04,63788,Republican,0,0.0
LA,DISTRICT 4,LA-04,63788,Other,0,0.0
LA,DISTRICT 5,LA-05,34901,Democratic,34901,100.0
LA,DISTRICT 5,LA-05,34901,Republican,0,0.0
LA,DISTRICT 5,LA-05,34901,Other,0,0.0
LA,DISTRICT 6,LA-06,126728,Democratic,100461,79.2729310018307
LA,DISTRICT 6,LA-06,126728,Republican,26267,20.727068998169308
LA,DISTRICT 6,LA-06,126728,Other,0,0.0
LA,DISTRICT 7,LA-07,93835,Democratic,79709,84.94591570309586
LA,DISTRICT 7,LA-07,93835,Republican,14126,15.054084296904142
LA,DISTRICT 7,LA-07,93835,Other,0,0.0
LA,DISTRICT 8,LA-08,41086,Democratic,41086,100.0
LA,DISTRICT 8,LA-08,41086,Republican,0,0.0
LA,DISTRICT 8,LA-08,41086,Other,0,0.0
ME,DISTRICT 1,ME-01,200450,Democratic,113501,56.62309802943377
ME,DISTRICT 1,ME-01,200450,Republican,86949,43.37690197056623
ME,DISTRICT 1,ME-01,200450,Other,0,0.0
ME,DISTRICT 2,ME-02,183767,Democratic,102369,55.70586666811778
ME,DISTRICT 2,ME-02,183767,Republican,81398,44.29413333188222
ME,DISTRICT 2,ME-02,183767,Other,0,0.0
MD,DISTRICT 1,MD-01,118328,Democratic,31250,26.409640997904134
MD,DISTRICT 1,MD-01,118328,Republican,87078,73.59035900209588
MD,DISTRICT 1,MD-01,118328,Other,0,0.0
MD,DISTRICT 2,MD-02,145660,Democratic,86025,59.05876699162433
MD,DISTRICT 2,MD-02,145660,Republican,59635,40.94123300837567
MD,DISTRICT 2,MD-02,145660,Other,0,0.0
MD,DISTRICT 3,MD-03,77873,Democratic,63269,81.2463883502626
MD,DISTRICT 3,MD-03,77873,Republican,14604,18.753611649737394
MD,DISTRICT 3,MD-03,77873,Other,0,0.0
MD,DISTRICT 4,MD-04,92464,Democratic,60651,65.59417719328604
MD,DISTRICT 4,MD-04,92464,Republican,31813,34.405822806713964
MD,DISTRICT 4,MD-04,92464,Other,0,0.0
MD,DISTRICT 5,MD-05,168943,Democratic,79870,47.276300290630566
MD,DISTRICT 5,MD-05,168943,Republican,89073,52.723699709369434
MD,DISTRICT 5,MD-05,168943,Other,0,0.0
MD,DISTRICT 6,MD-06,135311,Democratic,63597,47.00061340171901
MD,DISTRICT 6,MD-06,135311,Republican,71714,52.99938659828099
MD,DISTRICT 6,MD-06,135311,Other,0,0.0
MD,DISTRICT 7,MD-07,101793,Democratic,81048,79.6204061182989
MD,DISTRICT 7,MD-07,101793,Republican,20745,20.3795938817011
MD,DISTRICT 7,MD-07,101793,Other,0,0.0
MD,DISTRICT 8,MD-08,179276,Democratic,70109,39.1067404449006
MD,DISTRICT 8,MD-08,179276,Republican,109167,60.8932595550994
MD,DISTRICT 8,MD-08,179276,Other,0,0.0
MA,DISTRICT 1,MA-01,140683,Democratic,0,0.0
MA,DISTRICT 1,MA-01,140683,Republican,140419,99.8123440643148
MA,DISTRICT 1,MA-01,140683,Other,264,0.18765593568519295
MA,DISTRICT 2,MA-02,171749,Democratic,126485,73.64526139890188
MA,DISTRICT 2,MA-02,171749,Republican,45262,26.353574111057416
MA,DISTRICT 2,MA-02,171749,Other,2,0.0011644900406989269
MA,DISTRICT 3,MA-03,191494,Democratic,91587,47.827608175713074
MA,DISTRICT 3,MA-03,191494,Republican,46860,24.470740597616636
MA,DISTRICT 3,MA-03,191494,Other,53047,27.701651226670286
MA,DISTRICT 4,MA-04,198869,Democratic,121211,60.95017322961347
MA,DISTRICT 4,MA-04,198869,Republican,77658,39.04982677038654
MA,DISTRICT 4,MA-04,198869,Other,0,0.0
MA,DISTRICT 5,MA-05,206807,Democratic,81875,39.590052561083525
MA,DISTRICT 5,MA-05,206807,Republican,124930,60.408980353663075
MA,DISTRICT 5,MA-05,206807,Other,2,0.0009670852534005135
MA,DISTRICT 6,MA-06,207257,Democratic,70304,33.92117033441572
MA,DISTRICT 6,MA-06,207257,Republican,136951,66.07786468008318
MA,DISTRICT 6,MA-06,207257,Other,2,0.0009649855010928461
MA,DISTRICT 7,MA-07,191257,Democratic,119562,62.51379034492855
MA,DISTRICT 7,MA-07,191257,Republican,71689,37.48307251499291
MA,DISTRICT 7,MA-07,191257,Other,6,0.0031371400785330733
MA,DISTRICT 8,MA-08,107650,Democratic,107645,99.9953553181607
MA,DISTRICT 8,MA-08,107650,Republican,0,0.0
MA,DISTRICT 8,MA-08,107650,Other,5,0.004644681839294008
MA,DISTRICT 9,MA-09,93253,Democratic,77347,82.94317609084962
MA,DISTRICT 9,MA-09,93253,Republican,15906,17.056823909150374
MA,DISTRICT 9,MA-09,93253,Other,0,0.0
MA,DISTRICT 10,MA-10,205173,Democratic,66949,32.63051181198306
MA,DISTRICT 10,MA-10,205173,Republican,138220,67.36753861375522
MA,DISTRICT 10,MA-10,205173,Other,4,0.0019495742617205967
MA,DISTRICT 11,MA-11,169802,Democratic,169766,99.97879883629169
MA,DISTRICT 11,MA-11,169802,Republican,0,0.0
MA,DISTRICT 11,MA-11,169802,Other,36,0.0212011637083191
MA,DISTRICT 12,MA-12,173451,Democratic,0,0.0
MA,DISTRICT 12,MA-12,173451,Republican,173295,99.91006105470709
MA,DISTRICT 12,MA-12,173451,Other,156,0.08993894529290693
MI,DISTRICT 1,MI-01,127847,Democratic,127847,100.0
MI,DISTRICT 1,MI-01,127847,Republican,0,0.0
MI,DISTRICT 1,MI-01,127847,Other,0,0.0
MI,DISTRICT 2,MI-02,167084,Democratic,75009,44.89298795815279
MI,DISTRICT 2,MI-02,167084,Republican,90804,54.34631682267602
MI,DISTRICT 2,MI-02,167084,Other,1271,0.7606952191711953
MI,DISTRICT 3,MI-03,168446,Democratic,58692,34.84321384894862
MI,DISTRICT 3,MI-03,168446,Republican,109754,65.15678615105138
MI,DISTRICT 3,MI-03,168446,Other,0,0.0
MI,DISTRICT 4,MI-04,152569,Democratic,52441,34.37198906724171
MI,DISTRICT 4,MI-04,152569,Republican,100128,65.6280109327583
MI,DISTRICT 4,MI-04,152569,Other,0,0.0
MI,DISTRICT 5,MI-05,167460,Democratic,62219,37.154544368804494
MI,DISTRICT 5,MI-05,167460,Republican,105085,62.752299056491104
MI,DISTRICT 5,MI-05,167460,Other,156,0.09315657470440702
MI,DISTRICT 6,MI-06,161262,Democratic,57839,35.86647815356376
MI,DISTRICT 6,MI-06,161262,Republican,103423,64.13352184643624
MI,DISTRICT 6,MI-06,161262,Other,0,0.0
MI,DISTRICT 7,MI-07,172281,Democratic,67779,39.342121301826666
MI,DISTRICT 7,MI-07,172281,Republican,104502,60.65787869817333
MI,DISTRICT 7,MI-07,172281,Other,0,0.0
MI,DISTRICT 8,MI-08,152607,Democratic,47369,31.039860556855192
MI,DISTRICT 8,MI-08,152607,Republican,105238,68.96013944314481
MI,DISTRICT 8,MI-08,152607,Other,0,0.0
MI,DISTRICT 9,MI-09,165660,Democratic,53886,32.52806954002173
MI,DISTRICT 9,MI-09,165660,Republican,111774,67.47193045997827
MI,DISTRICT 9,MI-09,165660,Other,0,0.0
MI,DISTRICT 10,MI-10,158943,Democratic,54152,34.070075435848075
MI,DISTRICT 10,MI-10,158943,Republican,104791,65.92992456415193
MI,DISTRICT 10,MI-10,158943,Other,0,0.0
MI,DISTRICT 11,MI-11,160764,Democratic,66251,41.210096787838076
MI,DISTRICT 11,MI-11,160764,Republican,94513,58.78990321216193
MI,DISTRICT 11,MI-11,160764,Other,0,0.0
MI,DISTRICT 12,MI-12,186967,Democratic,131517,70.34235988169036
MI,DISTRICT 12,MI-12,186967,Republican,54760,29.28859103478154
MI,DISTRICT 12,MI-12,186967,Other,690,0.3690490835281092
MI,DISTRICT 13,MI-13,94824,Democratic,81951,86.42432295621362
MI,DISTRICT 13,MI-13,94824,Republican,12873,13.575677043786383
MI,DISTRICT 13,MI-13,94824,Other,0,0.0
MI,DISTRICT 14,MI-14,161718,Democratic,101961,63.048640225577856
MI,DISTRICT 14,MI-14,161718,Republican,59757,36.951359774422144
MI,DISTRICT 14,MI-14,161718,Other,0,0.0
MI,DISTRICT 15,MI-15,150542,Democratic,106960,71.049939551753
MI,DISTRICT 15,MI-15,150542,Republican,43582,28.950060448247
MI,DISTRICT 15,MI-15,150542,Other,0,0.0
MI,DISTRICT 16,MI-16,143059,Democratic,105690,73.87860952474155
MI,DISTRICT 16,MI-16,143059,Republican,37000,25.863454938172364
MI,DISTRICT 16,MI-16,143059,Other,369,0.25793553708609734
MI,DISTRICT 17,MI-17,165150,Democratic,123646,74.86890705419316
MI,DISTRICT 17,MI-17,165150,Republican,40906,24.7689978807145
MI,DISTRICT 17,MI-17,165150,Other,598,0.3620950650923403
MI,DISTRICT 18,MI-18,207189,Democratic,82234,39.6903310503936
MI,DISTRICT 18,MI-18,207189,Republican,124025,59.86080342103104
MI,DISTRICT 18,MI-18,207189,Other,930,0.4488655285753588
MI,DISTRICT 19,MI-19,179307,Democratic,75250,41.96712900221408
MI,DISTRICT 19,MI-19,179307,Republican,104057,58.03287099778592
MI,DISTRICT 19,MI-19,179307,Other,0,0.0
MN,DISTRICT 1,MN-01,201316,Democratic,62916,31.25235947465676
MN,DISTRICT 1,MN-01,201316,Republican,138400,68.74764052534324
MN,DISTRICT 1,MN-01,201316,Other,0,0.0
MN,DISTRICT 2,MN-02,169151,Democratic,68528,40.512914496514945
MN,DISTRICT 2,MN-02,169151,Republican,100623,59.48708550348505
MN,DISTRICT 2,MN-02,169151,Other,0,0.0
MN,DISTRICT 3,MN-03,245423,Democratic,86434,35.21837806562547
MN,DISTRICT 3,MN-03,245423,Republican,158989,64.78162193437453
MN,DISTRICT 3,MN-03,245423,Other,0,0.0
MN,DISTRICT 4,MN-04,210474,Democratic,129082,61.32919030379049
MN,DISTRICT 4,MN-04,210474,Republican,81392,38.67080969620951
MN,DISTRICT 4,MN-04,210474,Other,0,0.0
MN,DISTRICT 5,MN-05,188706,Democratic,108588,57.54348033448857
MN,DISTRICT 5,MN-05,188706,Republican,78819,41.768147276716164
MN,DISTRICT 5,MN-05,188706,Other,1299,0.6883723887952689
MN,DISTRICT 6,MN-06,186242,Democratic,81578,43.80214989100203
MN,DISTRICT 6,MN-06,186242,Republican,104664,56.19785010899797
MN,DISTRICT 6,MN-06,186242,Other,0,0.0
MN,DISTRICT 7,MN-07,162180,Democratic,79067,48.75262054507338
MN,DISTRICT 7,MN-07,162180,Republican,83113,51.24737945492662
MN,DISTRICT 7,MN-07,162180,Other,0,0.0
MN,DISTRICT 8,MN-08,170552,Democratic,115343,67.62922744969276
MN,DISTRICT 8,MN-08,170552,Republican,55209,32.37077255030724
MN,DISTRICT 8,MN-08,170552,Other,0,0.0
MS,DISTRICT 1,MS-01,73800,Democratic,73800,100.0
MS,DISTRICT 1,MS-01,73800,Republican,0,0.0
MS,DISTRICT 1,MS-01,73800,Other,0,0.0
MS,DISTRICT 2,MS-02,71260,Democratic,71260,100.0
MS,DISTRICT 2,MS-02,71260,Republican,0,0.0
MS,DISTRICT 2,MS-02,71260,Other,0,0.0
MS,DISTRICT 3,MS-03,82896,Democratic,82896,100.0
MS,DISTRICT 3,MS-03,82896,Republican,0,0.0
MS,DISTRICT 3,MS-03,82896,Other,0,0.0
MS,DISTRICT 4,MS-04,112451,Democratic,78768,70.0465091462059
MS,DISTRICT 4,MS-04,112451,Republican,33683,29.953490853794097
MS,DISTRICT 4,MS-04,112451,Other,0,0.0
MS,DISTRICT 5,MS-05,108297,Democratic,108297,100.0
MS,DISTRICT 5,MS-05,108297,Republican,0,0.0
MS,DISTRICT 5,MS-05,108297,Other,0,0.0
MO,DISTRICT 1,MO-01,123611,Democratic,79295,64.14882170680602
MO,DISTRICT 1,MO-01,123611,Republican,44316,35.85117829319397
MO,DISTRICT 1,MO-01,123611,Other,0,0.0
MO,DISTRICT 2,MO-02,216976,Democratic,115476,53.22063269670379
MO,DISTRICT 2,MO-02,216976,Republican,101500,46.77936730329621
MO,DISTRICT 2,MO-02,216976,Other,0,0.0
MO,DISTRICT 3,MO-03,144589,Democratic,106150,73.41499007531694
MO,DISTRICT 3,MO-03,144589,Republican,38439,26.585009924683067
MO,DISTRICT 3,MO-03,144589,Other,0,0.0
MO,DISTRICT 4,MO-04,179846,Democratic,104056,57.858389955851116
MO,DISTRICT 4,MO-04,179846,Republican,75790,42.141610044148884
MO,DISTRICT 4,MO-04,179846,Other,0,0.0
MO,DISTRICT 5,MO-05,132632,Democratic,86681,65.35451474757224
MO,DISTRICT 5,MO-05,132632,Republican,45951,34.64548525242777
MO,DISTRICT 5,MO-05,132632,Other,0,0.0
MO,DISTRICT 6,MO-06,187552,Democratic,102315,54.552870670534034
MO,DISTRICT 6,MO-06,187552,Republican,85237,45.447129329465966
MO,DISTRICT 6,MO-06,187552,Other,0,0.0
MO,DISTRICT 7,MO-07,194413,Democratic,70455,36.239860503155654
MO,DISTRICT 7,MO-07,194413,Republican,123958,63.760139496844346
MO,DISTRICT 7,MO-07,194413,Other,0,0.0
MO,DISTRICT 8,MO-08,188548,Democratic,108416,57.50047733203216
MO,DISTRICT 8,MO-08,188548,Republican,79179,41.9940810828012
MO,DISTRICT 8,MO-08,188548,Other,953,0.505441585166642
MO,DISTRICT 9,MO-09,207107,Democratic,108184,52.23580081793469
MO,DISTRICT 9,MO-09,207107,Republican,98923,47.76419918206531
MO,DISTRICT 9,MO-09,207107,Other,0,0.0
MO,DISTRICT 10,MO-10,145156,Democratic,78326,53.95987764887431
MO,DISTRICT 10,MO-10,145156,Republican,66830,46.04012235112568
MO,DISTRICT 10,MO-10,145156,Other,0,0.0
MT,DISTRICT 1,MT-01,139836,Democratic,74974,53.61566406361739
MT,DISTRICT 1,MT-01,139836,Republican,64862,46.38433593638262
MT,DISTRICT 1,MT-01,139836,Other,0,0.0
MT,DISTRICT 2,MT-02,123640,Democratic,39752,32.15140731154966
MT,DISTRICT 2,MT-02,123640,Republican,83888,67.84859268845034
MT,DISTRICT 2,MT-02,123640,Other,0,0.0
NE,DISTRICT 1,NE-01,180622,Democratic,78374,43.39117051079049
NE,DISTRICT 1,NE-01,180622,Republican,97697,54.08920286565313
NE,DISTRICT 1,NE-01,180622,Other,4551,2.5196266235563773
NE,DISTRICT 2,NE-02,158977,Democratic,71254,44.82031992049164
NE,DISTRICT 2,NE-02,158977,Republican,87683,55.15451920718091
NE,DISTRICT 2,NE-02,158977,Other,40,0.02516087232744359
NE,DISTRICT 3,NE-03,182572,Democratic,58728,32.16703547093749
NE,DISTRICT 3,NE-03,182572,Republican,123838,67.82967815437198
NE,DISTRICT 3,NE-03,182572,Other,6,0.00328637469053305
NV,DISTRICT 1,NV-01,144345,Democratic,104136,72.14382209290243
NV,DISTRICT 1,NV-01,144345,Republican,40209,27.856177907097578
NV,DISTRICT 1,NV-01,144345,Other,0,0.0
NH,DISTRICT 1,NH-01,158228,Democratic,57959,36.63005283514928
NH,DISTRICT 1,NH-01,158228,Republican,100269,63.36994716485073
NH,DISTRICT 1,NH-01,158228,Other,0,0.0
NH,DISTRICT 2,NH-02,124551,Democratic,35942,28.85725526089714
NH,DISTRICT 2,NH-02,124551,Republican,88609,71.14274473910285
NH,DISTRICT 2,NH-02,124551,Other,0,0.0
NJ,DISTRICT 1,NJ-01,182444,Democratic,74703,40.94571484948806
NJ,DISTRICT 1,NJ-01,182444,Republican,105856,58.02109140338953
NJ,DISTRICT 1,NJ-01,182444,Other,1885,1.0331937471224046
NJ,DISTRICT 2,NJ-02,165084,Democratic,73361,44.43858883962104
NJ,DISTRICT 2,NJ-02,165084,Republican,91218,55.25550628770808
NJ,DISTRICT 2,NJ-02,165084,Other,505,0.30590487267088273
NJ,DISTRICT 3,NJ-03,196643,Democratic,113587,57.76305284195217
NJ,DISTRICT 3,NJ-03,196643,Republican,82441,41.92419765768423
NJ,DISTRICT 3,NJ-03,196643,Other,615,0.3127495003636031
NJ,DISTRICT 4,NJ-04,199632,Democratic,106504,53.35016430231626
NJ,DISTRICT 4,NJ-04,199632,Republican,92710,46.44045042878897
NJ,DISTRICT 4,NJ-04,199632,Other,418,0.20938526889476639
NJ,DISTRICT 5,NJ-05,211097,Democratic,63208,29.942633007574713
NJ,DISTRICT 5,NJ-05,211097,Republican,143963,68.19755846838184
NJ,DISTRICT 5,NJ-05,211097,Other,3926,1.8598085240434492
NJ,DISTRICT 6,NJ-06,210147,Democratic,71338,33.94671349103247
NJ,DISTRICT 6,NJ-06,210147,Republican,138060,65.69686933432311
NJ,DISTRICT 6,NJ-06,210147,Other,749,0.3564171746444156
NJ,DISTRICT 7,NJ-07,193832,Democratic,71123,36.693115687812124
NJ,DISTRICT 7,NJ-07,193832,Republican,120523,62.17910355359281
NJ,DISTRICT 7,NJ-07,193832,Other,2186,1.127780758595072
NJ,DISTRICT 8,NJ-08,164014,Democratic,100653,61.36854170985404
NJ,DISTRICT 8,NJ-08,164014,Republican,62661,38.20466545538795
NJ,DISTRICT 8,NJ-08,164014,Other,700,0.42679283475800844
NJ,DISTRICT 9,NJ-09,195833,Democratic,97599,49.83787206446309
NJ,DISTRICT 9,NJ-09,195833,Republican,95267,48.64706152691324
NJ,DISTRICT 9,NJ-09,195833,Other,2967,1.5150664086236743
NJ,DISTRICT 10,NJ-10,139667,Democratic,89109,63.80104104763473
NJ,DISTRICT 10,NJ-10,139667,Republican,47989,34.359583867341605
NJ,DISTRICT 10,NJ-10,139667,Other,2569,1.8393750850236634
NJ,DISTRICT 11,NJ-11,139746,Democratic,91496,65.47307257452808
NJ,DISTRICT 11,NJ-11,139746,Republican,46426,33.221702231190875
NJ,DISTRICT 11,NJ-11,139746,Other,1824,1.3052251942810529
NJ,DISTRICT 12,NJ-12,204376,Democratic,58112,28.43386699025326
NJ,DISTRICT 12,NJ-12,204376,Republican,146264,71.56613300974675
NJ,DISTRICT 12,NJ-12,204376,Other,0,0.0
NJ,DISTRICT 13,NJ-13,149721,Democratic,83151,55.53729937684092
NJ,DISTRICT 13,NJ-13,149721,Republican,52159,34.83746435035833
NJ,DISTRICT 13,NJ-13,149721,Other,14411,9.625236272800743
NJ,DISTRICT 14,NJ-14,149131,Democratic,87187,58.46336442456632
NJ,DISTRICT 14,NJ-14,149131,Republican,50829,34.08345682654847
NJ,DISTRICT 14,NJ-14,149131,Other,11115,7.453178748885208
NJ,DISTRICT 15,NJ-15,196673,Democratic,107316,54.56570042659643
NJ,DISTRICT 15,NJ-15,196673,Republican,88043,44.766185495721324
NJ,DISTRICT 15,NJ-15,196673,Other,1314,0.6681140776822441
NM,DISTRICT 1,NM-01,168488,Democratic,78117,46.363539243150846
NM,DISTRICT 1,NM-01,168488,Republican,88517,52.53608565595176
NM,DISTRICT 1,NM-01,168488,Other,1854,1.1003751008973934
NM,DISTRICT 2,NM-02,142348,Democratic,69858,49.07550510017703
NM,DISTRICT 2,NM-02,142348,Republican,71857,50.47981004299322
NM,DISTRICT 2,NM-02,142348,Other,633,0.44468485682974124
NY,DISTRICT 1,NY-01,220503,Democratic,118913,53.92806447077818
NY,DISTRICT 1,NY-01,220503,Republican,79208,35.92150673686979
NY,DISTRICT 1,NY-01,220503,Other,22382,10.15042879235203
NY,DISTRICT 2,NY-02,187972,Democratic,53552,28.489349477581765
NY,DISTRICT 2,NY-02,187972,Republican,99695,53.03715446981465
NY,DISTRICT 2,NY-02,187972,Other,34725,18.47349605260358
NY,DISTRICT 3,NY-03,188692,Democratic,86870,46.03798783202255
NY,DISTRICT 3,NY-03,188692,Republican,75910,40.22958048035953
NY,DISTRICT 3,NY-03,188692,Other,25912,13.732431687617916
NY,DISTRICT 4,NY-04,165689,Democratic,45130,27.23777679870118
NY,DISTRICT 4,NY-04,165689,Republican,96656,58.335797789835176
NY,DISTRICT 4,NY-04,165689,Other,23903,14.426425411463645
NY,DISTRICT 5,NY-05,195620,Democratic,85728,43.82373990389531
NY,DISTRICT 5,NY-05,195620,Republican,76494,39.10336366424701
NY,DISTRICT 5,NY-05,195620,Other,33398,17.072896431857686
NY,DISTRICT 6,NY-06,165203,Democratic,49676,30.069671858259234
NY,DISTRICT 6,NY-06,165203,Republican,78350,47.42649951877387
NY,DISTRICT 6,NY-06,165203,Other,37177,22.503828622966896
NY,DISTRICT 7,NY-07,111540,Democratic,62181,55.747713824636904
NY,DISTRICT 7,NY-07,111540,Republican,30291,27.15707369553523
NY,DISTRICT 7,NY-07,111540,Other,19068,17.095212479827865
NY,DISTRICT 8,NY-08,172285,Democratic,97553,56.62303740894448
NY,DISTRICT 8,NY-08,172285,Republican,37314,21.658298749165628
NY,DISTRICT 8,NY-08,172285,Other,37418,21.718663841889892
NY,DISTRICT 9,NY-09,139865,Democratic,69462,49.66360418975441
NY,DISTRICT 9,NY-09,139865,Republican,43518,31.11428877846495
NY,DISTRICT 9,NY-09,139865,Other,26885,19.22210703178065
NY,DISTRICT 10,NY-10,151173,Democratic,91151,60.295820020770904
NY,DISTRICT 10,NY-10,151173,Republican,30253,20.012171485648892
NY,DISTRICT 10,NY-10,151173,Other,29769,19.6920084935802
NY,DISTRICT 11,NY-11,58076,Democratic,40460,69.66733246091329
NY,DISTRICT 11,NY-11,58076,Republican,10708,18.43790894689717
NY,DISTRICT 11,NY-11,58076,Other,6908,11.894758592189545
NY,DISTRICT 12,NY-12,52433,Democratic,34885,66.53252722522076
NY,DISTRICT 12,NY-12,52433,Republican,8923,17.017908569030954
NY,DISTRICT 12,NY-12,52433,Other,8625,16.44956420574829
NY,DISTRICT 13,NY-13,158355,Democratic,107960,68.17593381958258
NY,DISTRICT 13,NY-13,158355,Republican,25499,16.10242808878785
NY,DISTRICT 13,NY-13,158355,Other,24896,15.721638091629567
NY,DISTRICT 14,NY-14,65967,Democratic,38844,58.88398744826959
NY,DISTRICT 14,NY-14,65967,Republican,18396,27.886670608031288
NY,DISTRICT 14,NY-14,65967,Other,8727,13.229341943699122
NY,DISTRICT 15,NY-15,103695,Democratic,59707,57.579439702975066
NY,DISTRICT 15,NY-15,103695,Republican,31802,30.668788273301512
NY,DISTRICT 15,NY-15,103695,Other,12186,11.75177202372342
NY,DISTRICT 16,NY-16,150262,Democratic,73253,48.75018301366946
NY,DISTRICT 16,NY-16,150262,Republican,49969,33.25458199677896
NY,DISTRICT 16,NY-16,150262,Other,27040,17.995234989551584
NY,DISTRICT 17,NY-17,163743,Democratic,68128,41.60666410167152
NY,DISTRICT 17,NY-17,163743,Republican,70086,42.80244040966637
NY,DISTRICT 17,NY-17,163743,Other,25529,15.59089548866211
NY,DISTRICT 18,NY-18,45988,Democratic,37146,80.77324519439854
NY,DISTRICT 18,NY-18,45988,Republican,7215,15.68887535878925
NY,DISTRICT 18,NY-18,45988,Other,1627,3.5378794468122114
NY,DISTRICT 19,NY-19,83191,Democratic,44843,53.90366746402856
NY,DISTRICT 19,NY-19,83191,Republican,27959,33.608202810400165
NY,DISTRICT 19,NY-19,83191,Other,10389,12.488129725571277
NY,DISTRICT 20,NY-20,83992,Democratic,55532,66.11582055433851
NY,DISTRICT 20,NY-20,83992,Republican,13968,16.630155252881227
NY,DISTRICT 20,NY-20,83992,Other,14492,17.254024192780264
NY,DISTRICT 21,NY-21,66731,Democratic,48019,71.95905950757519
NY,DISTRICT 21,NY-21,66731,Republican,8778,13.154306094618692
NY,DISTRICT 21,NY-21,66731,Other,9934,14.886634397806118
NY,DISTRICT 22,NY-22,59254,Democratic,45144,76.18726161946873
NY,DISTRICT 22,NY-22,59254,Republican,7087,11.960373983191008
NY,DISTRICT 22,NY-22,59254,Other,7023,11.852364397340263
NY,DISTRICT 23,NY-23,130931,Democratic,79162,60.460853426614015
NY,DISTRICT 23,NY-23,130931,Republican,23513,17.958313921072932
NY,DISTRICT 23,NY-23,130931,Other,28256,21.58083265231305
NY,DISTRICT 24,NY-24,137502,Democratic,63565,46.22841849573097
NY,DISTRICT 24,NY-24,137502,Republican,46510,33.824962545999334
NY,DISTRICT 24,NY-24,137502,Other,27427,19.9466189582697
NY,DISTRICT 25,NY-25,214153,Democratic,114035,53.249312407484375
NY,DISTRICT 25,NY-25,214153,Republican,74275,34.68314709576798
NY,DISTRICT 25,NY-25,214153,Other,25843,12.067540496747654
NY,DISTRICT 26,NY-26,191190,Democratic,44084,23.05769130184633
NY,DISTRICT 26,NY-26,191190,Republican,118344,61.898634865840265
NY,DISTRICT 26,NY-26,191190,Other,28762,15.043673832313406
NY,DISTRICT 27,NY-27,197822,Democratic,83862,42.39265602410248
NY,DISTRICT 27,NY-27,197822,Republican,94689,47.86575810577185
NY,DISTRICT 27,NY-27,197822,Other,19271,9.741585870125668
NY,DISTRICT 28,NY-28,190230,Democratic,86827,45.6431687956684
NY,DISTRICT 28,NY-28,190230,Republican,91590,48.14697997161331
NY,DISTRICT 28,NY-28,190230,Other,11813,6.209851232718289
NY,DISTRICT 29,NY-29,209305,Democratic,83464,39.87673490838728
NY,DISTRICT 29,NY-29,209305,Republican,114629,54.76648909486157
NY,DISTRICT 29,NY-29,209305,Other,11212,5.356775996751153
NY,DISTRICT 30,NY-30,187892,Democratic,60938,32.43246120111554
NY,DISTRICT 30,NY-30,187892,Republican,118052,62.82971068486152
NY,DISTRICT 30,NY-30,187892,Other,8902,4.73782811402295
NY,DISTRICT 31,NY-31,151590,Democratic,61947,40.864832772610335
NY,DISTRICT 31,NY-31,151590,Republican,84554,55.7780856257009
NY,DISTRICT 31,NY-31,151590,Other,5089,3.3570816016887655
NY,DISTRICT 32,NY-32,149440,Democratic,43254,28.944057815845824
