state,district,geoid,total votes,party,votes,percentage
AL,DISTRICT 1,AL-01,104712,Democratic,27457,26.221445488578194
AL,DISTRICT 1,AL-01,104712,Republican,63457,60.6014592405837
AL,DISTRICT 1,AL-01,104712,Other,13798,13.177095270838107
AL,DISTRICT 2,AL-02,101563,Democratic,25966,25.56639721158296
AL,DISTRICT 2,AL-02,101563,Republican,62316,61.35699024250958
AL,DISTRICT 2,AL-02,101563,Other,13281,13.076612545907466
AL,DISTRICT 3,AL-03,78552,Democratic,70015,89.13203992259903
AL,DISTRICT 3,AL-03,78552,Republican,0,0.0
AL,DISTRICT 3,AL-03,78552,Other,8537,10.867960077400959
AL,DISTRICT 4,AL-04,92821,Democratic,77701,83.71058273451051
AL,DISTRICT 4,AL-04,92821,Republican,13217,14.2392346559507
AL,DISTRICT 4,AL-04,92821,Other,1903,2.0501826095387896
AL,DISTRICT 5,AL-05,103231,Democratic,78368,75.91518051748022
AL,DISTRICT 5,AL-05,103231,Republican,0,0.0
AL,DISTRICT 5,AL-05,103231,Other,24863,24.084819482519787
AL,DISTRICT 6,AL-06,83338,Democratic,31378,37.651491516475076
AL,DISTRICT 6,AL-06,83338,Republican,50060,60.06863615637524
AL,DISTRICT 6,AL-06,83338,Other,1900,2.27987232714968
AL,DISTRICT 7,AL-07,87797,Democratic,87797,100.0
AL,DISTRICT 7,AL-07,87797,Republican,0,0.0
AL,DISTRICT 8,AL-08,90058,Democratic,76413,84.84865309023074
AL,DISTRICT 8,AL-08,90058,Republican,0,0.0
AL,DISTRICT 8,AL-08,90058,Other,13645,15.15134690976926
AK,DISTRICT 1,AK-01,80084,Democratic,44137,55.1133809500025
AK,DISTRICT 1,AK-01,80084,Republican,35947,44.8866190499975
AZ,DISTRICT 1,AZ-01,145576,Democratic,45870,31.509314722206955
AZ,DISTRICT 1,AZ-01,145576,Republican,99706,68.49068527779303
AZ,DISTRICT 2,AZ-02,125678,Democratic,86760,69.03356195992934
AZ,DISTRICT 2,AZ-02,125678,Republican,37561,29.88669456865959
AZ,DISTRICT 2,AZ-02,125678,Other,1357,1.0797434714110665
AZ,DISTRICT 3,AZ-03,130865,Democratic,49626,37.921522179345125
AZ,DISTRICT 3,AZ-03,130865,Republican,81239,62.078477820654875
AR,DISTRICT 1,AR-01,0,Democratic,0,0
AR,DISTRICT 1,AR-01,0,Republican,0,0
AR,DISTRICT 2,AR-02,0,Democratic,0,0
AR,DISTRICT 2,AR-02,0,Republican,0,0
AR,DISTRICT 3,AR-03,173211,Democratic,57679,33.29984816206823
AR,DISTRICT 3,AR-03,173211,Republican,115532,66.70015183793177
AR,DISTRICT 4,AR-04,0,Democratic,0,0
AR,DISTRICT 4,AR-04,0,Republican,0,0
CA,DISTRICT 1,CA-01,171046,Democratic,108358,63.35020988506016
CA,DISTRICT 1,CA-01,171046,Republican,62688,36.64979011493984
CA,DISTRICT 2,CA-02,193974,Democratic,151070,77.88157175703961
CA,DISTRICT 2,CA-02,193974,Republican,37223,19.18968521554435
CA,DISTRICT 2,CA-02,193974,Other,5681,2.9287430274160453
CA,DISTRICT 3,CA-03,190861,Democratic,117496,61.56103132646271
CA,DISTRICT 3,CA-03,190861,Republican,69811,36.57688055705461
CA,DISTRICT 3,CA-03,190861,Other,3554,1.862088116482676
CA,DISTRICT 4,CA-04,152268,Democratic,103485,67.96240838521554
CA,DISTRICT 4,CA-04,152268,Republican,48783,32.03759161478446
CA,DISTRICT 5,CA-05,108137,Democratic,76567,70.80555221617023
CA,DISTRICT 5,CA-05,108137,Republican,31570,29.19444778382977
CA,DISTRICT 6,CA-06,180648,Democratic,84255,46.64042779327753
CA,DISTRICT 6,CA-06,180648,Republican,96393,53.35957220672246
CA,DISTRICT 7,CA-07,156631,Democratic,89784,57.32198606916894
CA,DISTRICT 7,CA-07,156631,Republican,64691,41.301530348398465
CA,DISTRICT 7,CA-07,156631,Other,2156,1.3764835824325963
CA,DISTRICT 8,CA-08,151183,Democratic,104311,68.9965141583379
CA,DISTRICT 8,CA-08,151183,Republican,46872,31.003485841662094
CA,DISTRICT 9,CA-09,173606,Democratic,120041,69.14565164798452
CA,DISTRICT 9,CA-09,173606,Republican,49556,28.54509636763706
CA,DISTRICT 9,CA-09,173606,Other,4009,2.3092519843784203
CA,DISTRICT 10,CA-10,219045,Democratic,80530,36.76413522335593
CA,DISTRICT 10,CA-10,219045,Republican,135864,62.0256111757858
CA,DISTRICT 10,CA-10,219045,Other,2651,1.2102536008582712
CA,DISTRICT 11,CA-11,186474,Democratic,39188,21.015262181322868
CA,DISTRICT 11,CA-11,186474,Republican,144500,77.49069575383163
CA,DISTRICT 11,CA-11,186474,Other,2786,1.4940420648455013
CA,DISTRICT 12,CA-12,150173,Democratic,50942,33.922209718125096
CA,DISTRICT 12,CA-12,150173,Republican,95549,63.62595140271553
CA,DISTRICT 12,CA-12,150173,Other,3682,2.4518388791593697
CA,DISTRICT 13,CA-13,215826,Democratic,87980,40.76431940544698
CA,DISTRICT 13,CA-13,215826,Republican,125507,58.15193720867736
CA,DISTRICT 13,CA-13,215826,Other,2339,1.083743385875659
CA,DISTRICT 14,CA-14,199405,Democratic,148655,74.54928412025777
CA,DISTRICT 14,CA-14,199405,Republican,50750,25.45071587974223
CA,DISTRICT 15,CA-15,155982,Democratic,98442,63.11112820710082
CA,DISTRICT 15,CA-15,155982,Republican,55546,35.61051916246746
CA,DISTRICT 15,CA-15,155982,Other,1994,1.2783526304317165
CA,DISTRICT 16,CA-16,143198,Democratic,95118,66.42411206860432
CA,DISTRICT 16,CA-16,143198,Republican,43843,30.617047724130224
CA,DISTRICT 16,CA-16,143198,Other,4237,2.9588402072654647
CA,DISTRICT 17,CA-17,134533,Democratic,83739,62.244207740851685
CA,DISTRICT 17,CA-17,134533,Republican,47778,35.51396311685609
CA,DISTRICT 17,CA-17,134533,Other,3016,2.2418291422922256
CA,DISTRICT 18,CA-18,136195,Democratic,48415,35.54829472447594
CA,DISTRICT 18,CA-18,136195,Republican,86071,63.196886816696654
CA,DISTRICT 18,CA-18,136195,Other,1709,1.2548184588274165
CA,DISTRICT 19,CA-19,140040,Democratic,98578,70.39274493001999
CA,DISTRICT 19,CA-19,140040,Republican,41462,29.607255069980003
CA,DISTRICT 20,CA-20,168570,Democratic,50033,29.680844752921637
CA,DISTRICT 20,CA-20,168570,Republican,116437,69.07338197781337
CA,DISTRICT 20,CA-20,168570,Other,2100,1.2457732692649939
CA,DISTRICT 21,CA-21,81356,Democratic,75127,92.34352721372731
CA,DISTRICT 21,CA-21,81356,Republican,4349,5.345641378632184
CA,DISTRICT 21,CA-21,81356,Other,1880,2.3108314076404937
CA,DISTRICT 22,CA-22,160433,Democratic,95256,59.37431825123261
CA,DISTRICT 22,CA-22,160433,Republican,63297,39.4538530102909
CA,DISTRICT 22,CA-22,160433,Other,1880,1.171828738476498
CA,DISTRICT 23,CA-23,122113,Democratic,44767,36.66030643748004
CA,DISTRICT 23,CA-23,122113,Republican,77346,63.33969356251996
CA,DISTRICT 24,CA-24,190724,Democratic,61777,32.390784589249385
CA,DISTRICT 24,CA-24,190724,Republican,124071,65.05264151339108
CA,DISTRICT 24,CA-24,190724,Other,4876,2.5565738973595353
CA,DISTRICT 25,CA-25,183549,Democratic,64386,35.07837144304791
CA,DISTRICT 25,CA-25,183549,Republican,116169,63.2904564993544
CA,DISTRICT 25,CA-25,183549,Other,2994,1.6311720575976987
CA,DISTRICT 26,CA-26,183075,Democratic,130499,71.28171514406664
CA,DISTRICT 26,CA-26,183075,Republican,47260,25.814556875597432
CA,DISTRICT 26,CA-26,183075,Other,5316,2.903727980335928
CA,DISTRICT 27,CA-27,208926,Democratic,63652,30.46628949963145
CA,DISTRICT 27,CA-27,208926,Republican,139326,66.68676947818845
CA,DISTRICT 27,CA-27,208926,Other,5948,2.846941022180102
CA,DISTRICT 28,CA-28,223303,Democratic,57882,25.920834023725607
CA,DISTRICT 28,CA-28,223303,Republican,154691,69.27403572724057
CA,DISTRICT 28,CA-28,223303,Other,10730,4.805130249033824
CA,DISTRICT 29,CA-29,113928,Democratic,71308,62.59040797696791
CA,DISTRICT 29,CA-29,113928,Republican,42620,37.40959202303209
CA,DISTRICT 30,CA-30,93622,Democratic,63903,68.2563927282049
CA,DISTRICT 30,CA-30,93622,Republican,28038,29.948089124351114
CA,DISTRICT 30,CA-30,93622,Other,1681,1.795518147443977
CA,DISTRICT 31,CA-31,139487,Democratic,102071,73.17599489558167
CA,DISTRICT 31,CA-31,139487,Republican,37416,26.82400510441833
CA,DISTRICT 32,CA-32,166845,Democratic,44278,26.538403907818637
CA,DISTRICT 32,CA-32,166845,Republican,119340,71.52746561179538
CA,DISTRICT 32,CA-32,166845,Other,3227,1.9341304803859871
CA,DISTRICT 33,CA-33,160857,Democratic,44764,27.82844389737469
CA,DISTRICT 33,CA-33,160857,Republican,116093,72.17155610262532
CA,DISTRICT 34,CA-34,186674,Democratic,101664,54.460717614665135
CA,DISTRICT 34,CA-34,186674,Republican,82167,44.016306502244554
CA,DISTRICT 34,CA-34,186674,Other,2843,1.522975883090307
CA,DISTRICT 35,CA-35,287526,Democratic,87019,30.2647412755716
CA,DISTRICT 35,CA-35,287526,Republican,192765,67.04263266626323
CA,DISTRICT 35,CA-35,287526,Other,7742,2.6926260581651746
CA,DISTRICT 36,CA-36,185149,Democratic,44841,24.21887236766064
CA,DISTRICT 36,CA-36,185149,Republican,132446,71.53481790341833
CA,DISTRICT 36,CA-36,185149,Other,7862,4.246309728921031
CA,DISTRICT 37,CA-37,130268,Democratic,93952,72.12208677495624
CA,DISTRICT 37,CA-37,130268,Republican,31968,24.540178708508613
CA,DISTRICT 37,CA-37,130268,Other,4348,3.337734516535143
CA,DISTRICT 38,CA-38,175644,Democratic,85684,48.782765138575755
CA,DISTRICT 38,CA-38,175644,Republican,87479,49.804718635421644
CA,DISTRICT 38,CA-38,175644,Other,2481,1.412516226002596
CO,DISTRICT 1,CO-01,164344,Democratic,74444,45.297668305505525
CO,DISTRICT 1,CO-01,164344,Republican,84643,51.50355352188093
CO,DISTRICT 1,CO-01,164344,Other,5257,3.198778172613542
CO,DISTRICT 2,CO-02,199441,Democratic,72339,36.27087710149869
CO,DISTRICT 2,CO-02,199441,Republican,125274,62.81256110829769
CO,DISTRICT 2,CO-02,199441,Other,1828,0.9165617902036192
CO,DISTRICT 3,CO-03,135088,Democratic,87000,64.40246357929645
CO,DISTRICT 3,CO-03,135088,Republican,45610,33.76317659599668
CO,DISTRICT 3,CO-03,135088,Other,2478,1.8343598247068575
CO,DISTRICT 4,CO-04,140663,Democratic,76244,54.20330861704926
CO,DISTRICT 4,CO-04,140663,Republican,62169,44.19712362170578
CO,DISTRICT 4,CO-04,140663,Other,2250,1.5995677612449615
CT,DISTRICT 1,CT-01,181367,Democratic,88374,48.72661509535913
CT,DISTRICT 1,CT-01,181367,Republican,87209,48.08427111878126
CT,DISTRICT 1,CT-01,181367,Other,5784,3.1891137858596106
CT,DISTRICT 2,CT-02,174342,Democratic,81492,46.74260935402829
CT,DISTRICT 2,CT-02,174342,Republican,92846,53.255096304963814
CT,DISTRICT 2,CT-02,174342,Other,4,0.002294341007904005
CT,DISTRICT 3,CT-03,163202,Democratic,89042,54.559380399750005
CT,DISTRICT 3,CT-03,163202,Republican,69084,42.33036359848531
CT,DISTRICT 3,CT-03,163202,Other,5076,3.1102560017646845
CT,DISTRICT 4,CT-04,184621,Democratic,78699,42.6273284187606
CT,DISTRICT 4,CT-04,184621,Republican,104494,56.59919510781547
CT,DISTRICT 4,CT-04,184621,Other,1428,0.7734764734239333
CT,DISTRICT 5,CT-05,177092,Democratic,96947,54.743861947462335
CT,DISTRICT 5,CT-05,177092,Republican,78414,44.27868000813137
CT,DISTRICT 5,CT-05,177092,Other,1731,0.9774580444062974
CT,DISTRICT 6,CT-06,189910,Democratic,96969,51.060502343215205
CT,DISTRICT 6,CT-06,189910,Republican,92936,48.93686483070928
CT,DISTRICT 6,CT-06,189910,Other,5,0.002632826075509452
DE,DISTRICT 1,DE-01,160313,Democratic,71429,44.55596239855782
DE,DISTRICT 1,DE-01,160313,Republican,86125,53.72302932388515
DE,DISTRICT 1,DE-01,160313,Other,2759,1.721008277557029
FL,DISTRICT 1,FL-01,110695,Democratic,88744,80.16983603595465
FL,DISTRICT 1,FL-01,110695,Republican,21951,19.83016396404535
FL,DISTRICT 2,FL-02,0,Democratic,0,0
FL,DISTRICT 2,FL-02,0,Republican,0,0
FL,DISTRICT 3,FL-03,0,Democratic,0,0
FL,DISTRICT 3,FL-03,0,Republican,0,0
FL,DISTRICT 4,FL-04,130984,Democratic,75673,57.77270506321383
FL,DISTRICT 4,FL-04,130984,Republican,55311,42.22729493678617
FL,DISTRICT 5,FL-05,146239,Democratic,35398,24.20558127448902
FL,DISTRICT 5,FL-05,146239,Republican,110841,75.79441872551098
FL,DISTRICT 6,FL-06,109084,Democratic,78832,72.26724359209416
FL,DISTRICT 6,FL-06,109084,Republican,30252,27.732756407905836
FL,DISTRICT 7,FL-07,147181,Democratic,78535,53.35946895319369
FL,DISTRICT 7,FL-07,147181,Republican,68646,46.64053104680631
FL,DISTRICT 8,FL-08,179370,Democratic,58904,32.83938228243296
FL,DISTRICT 8,FL-08,179370,Republican,120466,67.16061771756704
FL,DISTRICT 9,FL-09,170708,Democratic,120562,70.6246924572955
FL,DISTRICT 9,FL-09,170708,Republican,50146,29.375307542704498
FL,DISTRICT 10,FL-10,150017,Democratic,68847,45.892798816134174
FL,DISTRICT 10,FL-10,150017,Republican,81170,54.107201183865826
FL,DISTRICT 11,FL-11,0,Democratic,0,0
FL,DISTRICT 11,FL-11,0,Republican,0,0
FL,DISTRICT 12,FL-12,105830,Democratic,75895,71.71406973447982
FL,DISTRICT 12,FL-12,105830,Republican,29935,28.285930265520175
GA,DISTRICT 1,GA-01,70888,Democratic,70856,99.95485836813
GA,DISTRICT 1,GA-01,70888,Republican,0,0.0
GA,DISTRICT 1,GA-01,70888,Other,32,0.0451416318699921
GA,DISTRICT 2,GA-02,65372,Democratic,59994,91.7732362479349
GA,DISTRICT 2,GA-02,65372,Republican,5376,8.22370433824879
GA,DISTRICT 2,GA-02,65372,Other,2,0.0030594138163127942
GA,DISTRICT 3,GA-03,54590,Democratic,54588,99.99633632533431
GA,DISTRICT 3,GA-03,54590,Republican,0,0.0
GA,DISTRICT 3,GA-03,54590,Other,2,0.0036636746656896865
GA,DISTRICT 4,GA-04,131763,Democratic,45908,34.84134392811335
GA,DISTRICT 4,GA-04,131763,Republican,85848,65.15334350310785
GA,DISTRICT 4,GA-04,131763,Other,7,0.005312568778792225
GA,DISTRICT 5,GA-05,136960,Democratic,58394,42.63580607476635
GA,DISTRICT 5,GA-05,136960,Republican,78540,57.345210280373834
GA,DISTRICT 5,GA-05,136960,Other,26,0.018983644859813083
GA,DISTRICT 6,GA-06,92508,Democratic,92500,99.99135209927789
GA,DISTRICT 6,GA-06,92508,Republican,0,0.0
GA,DISTRICT 6,GA-06,92508,Other,8,0.00864790072209971
GA,DISTRICT 7,GA-07,110553,Democratic,80149,72.49825875371994
GA,DISTRICT 7,GA-07,110553,Republican,30392,27.490886724014725
GA,DISTRICT 7,GA-07,110553,Other,12,0.010854522265338796
GA,DISTRICT 8,GA-08,52447,Democratic,52446,99.99809331324957
GA,DISTRICT 8,GA-08,52447,Republican,0,0.0
GA,DISTRICT 8,GA-08,52447,Other,1,0.0019066867504337712
GA,DISTRICT 9,GA-09,90082,Democratic,64603,71.71577007615284
GA,DISTRICT 9,GA-09,90082,Republican,25476,28.280899624786304
GA,DISTRICT 9,GA-09,90082,Other,3,0.0033302990608556652
GA,DISTRICT 10,GA-10,74080,Democratic,74075,99.9932505399568
GA,DISTRICT 10,GA-10,74080,Republican,0,0.0
GA,DISTRICT 10,GA-10,74080,Other,5,0.006749460043196545
HI,DISTRICT 1,HI-01,117175,Democratic,85411,72.89182846170257
HI,DISTRICT 1,HI-01,117175,Republican,31764,27.10817153829742
HI,DISTRICT 2,HI-02,91038,Democratic,91038,100.0
HI,DISTRICT 2,HI-02,91038,Republican,0,0.0
ID,DISTRICT 1,ID-01,133258,Democratic,55743,41.83088444971409
ID,DISTRICT 1,ID-01,133258,Republican,77515,58.16911555028591
ID,DISTRICT 2,ID-02,100925,Democratic,31872,31.579886054000493
ID,DISTRICT 2,ID-02,100925,Republican,66428,65.81917265296012
ID,DISTRICT 2,ID-02,100925,Other,2625,2.600941293039386
IL,DISTRICT 1,IL-01,102539,Democratic,93272,90.96246306283463
IL,DISTRICT 1,IL-01,102539,Republican,9267,9.037536937165372
IL,DISTRICT 2,IL-02,118105,Democratic,88252,74.72333940138013
IL,DISTRICT 2,IL-02,118105,Republican,29853,25.27666059861987
IL,DISTRICT 3,IL-03,141713,Democratic,97693,68.93721818040687
IL,DISTRICT 3,IL-03,141713,Republican,44013,31.057842258649526
IL,DISTRICT 3,IL-03,141713,Other,7,0.004939560943597271
IL,DISTRICT 4,IL-04,172934,Democratic,55328,31.993708582464986
IL,DISTRICT 4,IL-04,172934,Republican,117590,67.9970393329247
IL,DISTRICT 4,IL-04,172934,Other,16,0.009252084610313762
IL,DISTRICT 5,IL-05,141327,Democratic,97278,68.83185803137405
IL,DISTRICT 5,IL-05,141327,Republican,44049,31.16814196862595
IL,DISTRICT 6,IL-06,121422,Democratic,68182,56.15292121691291
IL,DISTRICT 6,IL-06,121422,Republican,53240,43.847078783087085
IL,DISTRICT 7,IL-07,80347,Democratic,70112,87.261503229741
IL,DISTRICT 7,IL-07,80347,Republican,10235,12.738496770259003
IL,DISTRICT 8,IL-08,133294,Democratic,98453,73.86153915405045
IL,DISTRICT 8,IL-08,133294,Republican,34841,26.138460845949556
IL,DISTRICT 9,IL-09,147750,Democratic,111955,75.77326565143824
IL,DISTRICT 9,IL-09,147750,Republican,35795,24.22673434856176
IL,DISTRICT 10,IL-10,172586,Democratic,65170,37.76088442863268
IL,DISTRICT 10,IL-10,172586,Republican,107416,62.23911557136732
IL,DISTRICT 11,IL-11,190551,Democratic,137090,71.94399399635793
IL,DISTRICT 11,IL-11,190551,Republican,53461,28.05600600364207
IL,DISTRICT 12,IL-12,135855,Democratic,51499,37.90732766552574
IL,DISTRICT 12,IL-12,135855,Republican,84356,62.09267233447425
IL,DISTRICT 13,IL-13,215037,Democratic,90364,42.02253565665443
IL,DISTRICT 13,IL-13,215037,Republican,124649,57.96630347335575
IL,DISTRICT 13,IL-13,215037,Other,24,0.011160869989815705
IL,DISTRICT 14,IL-14,176346,Democratic,64231,36.42328150340807
IL,DISTRICT 14,IL-14,176346,Republican,112115,63.57671849659192
IL,DISTRICT 15,IL-15,138236,Democratic,43014,31.116351746288956
IL,DISTRICT 15,IL-15,138236,Republican,95222,68.88364825371104
IL,DISTRICT 16,IL-16,124755,Democratic,41459,33.23233537733958
IL,DISTRICT 16,IL-16,124755,Republican,83296,66.76766462266042
IL,DISTRICT 17,IL-17,149266,Democratic,56349,37.75072689024962
IL,DISTRICT 17,IL-17,149266,Republican,92917,62.24927310975038
IL,DISTRICT 18,IL-18,128465,Democratic,43601,33.939983653135094
IL,DISTRICT 18,IL-18,128465,Republican,84864,66.0600163468649
IL,DISTRICT 19,IL-19,135341,Democratic,43094,31.841053339342846
IL,DISTRICT 19,IL-19,135341,Republican,92247,68.15894666065716
IL,DISTRICT 20,IL-20,153212,Democratic,49727,32.45633501292327
IL,DISTRICT 20,IL-20,153212,Republican,103485,67.54366498707674
IL,DISTRICT 21,IL-21,185647,Democratic,119374,64.30160465830312
IL,DISTRICT 21,IL-21,185647,Republican,66273,35.69839534169687
IL,DISTRICT 22,IL-22,140912,Democratic,57781,41.00502441239923
IL,DISTRICT 22,IL-22,140912,Republican,83131,58.99497558760077
IL,DISTRICT 23,IL-23,168920,Democratic,91158,53.965190622780014
IL,DISTRICT 23,IL-23,168920,Republican,77762,46.034809377219986
IL,DISTRICT 24,IL-24,119421,Democratic,88637,74.22228921211513
IL,DISTRICT 24,IL-24,119421,Republican,30784,25.777710787884878
IN,DISTRICT 1,IN-01,111439,Democratic,73145,65.63680578612514
IN,DISTRICT 1,IN-01,111439,Republican,38294,34.363194213874856
IN,DISTRICT 2,IN-02,157122,Democratic,77959,49.616858237547895
IN,DISTRICT 2,IN-02,157122,Republican,79163,50.38314176245211
IN,DISTRICT 3,IN-03,151313,Democratic,87064,57.53900854520101
IN,DISTRICT 3,IN-03,151313,Republican,64249,42.46099145479899
IN,DISTRICT 4,IN-04,166908,Democratic,86582,51.874086323004285
IN,DISTRICT 4,IN-04,166908,Republican,80326,48.125913676995715
IN,DISTRICT 5,IN-05,153939,Democratic,67740,44.00444331845731
IN,DISTRICT 5,IN-05,153939,Republican,86199,55.99555668154269
IN,DISTRICT 6,IN-06,189712,Democratic,74599,39.32223581007
IN,DISTRICT 6,IN-06,189712,Republican,115113,60.677764189929995
IN,DISTRICT 7,IN-07,170194,Democratic,73042,42.916906588951434
IN,DISTRICT 7,IN-07,170194,Republican,97152,57.083093411048566
IN,DISTRICT 8,IN-08,176999,Democratic,83911,47.40761247238685
IN,DISTRICT 8,IN-08,176999,Republican,93088,52.59238752761315
IN,DISTRICT 9,IN-09,167371,Democratic,104599,62.495294883820975
IN,DISTRICT 9,IN-09,167371,Republican,62772,37.504705116179025
IN,DISTRICT 10,IN-10,160310,Democratic,78871,49.19905183706568
IN,DISTRICT 10,IN-10,160310,Republican,81439,50.80094816293431
IN,DISTRICT 11,IN-11,122313,Democratic,71323,58.311872000523245
IN,DISTRICT 11,IN-11,122313,Republican,50990,41.688127999476755
IA,DISTRICT 1,IA-01,120943,Democratic,59505,49.20086321655656
IA,DISTRICT 1,IA-01,120943,Republican,60270,49.83339258989772
IA,DISTRICT 1,IA-01,120943,Other,1168,0.9657441935457198
IA,DISTRICT 2,IA-02,138981,Democratic,84049,60.475172865355695
IA,DISTRICT 2,IA-02,138981,Republican,54932,39.524827134644305
IA,DISTRICT 3,IA-03,112045,Democratic,45958,41.01744834664643
IA,DISTRICT 3,IA-03,112045,Republican,66087,58.98255165335357
IA,DISTRICT 4,IA-04,108765,Democratic,49369,45.390520847699165
IA,DISTRICT 4,IA-04,108765,Republican,59396,54.609479152300835
IA,DISTRICT 5,IA-05,113753,Democratic,73820,64.89499178043656
IA,DISTRICT 5,IA-05,113753,Republican,37374,32.85539722029309
IA,DISTRICT 5,IA-05,113753,Other,2559,2.249610999270349
IA,DISTRICT 6,IA-06,103101,Democratic,43257,41.955946111094946
IA,DISTRICT 6,IA-06,103101,Republican,57285,55.562021706869956
IA,DISTRICT 6,IA-06,103101,Other,2559,2.4820321820350917
IA,DISTRICT 7,IA-07,84661,Democratic,31552,37.268636089817036
IA,DISTRICT 7,IA-07,84661,Republican,53084,62.701834374741615
IA,DISTRICT 7,IA-07,84661,Other,25,0.029529535441348433
KS,DISTRICT 1,KS-01,147716,Democratic,63791,43.18489533970592
KS,DISTRICT 1,KS-01,147716,Republican,83923,56.81375071082348
KS,DISTRICT 1,KS-01,147716,Other,2,0.001353949470605757
KS,DISTRICT 2,KS-02,153149,Democratic,80161,52.34183703452193
KS,DISTRICT 2,KS-02,153149,Republican,68843,44.951648394700584
KS,DISTRICT 2,KS-02,153149,Other,4145,2.706514570777478
KS,DISTRICT 3,KS-03,140767,Democratic,64344,45.709576818430456
KS,DISTRICT 3,KS-03,140767,Republican,74603,52.997506517862845
KS,DISTRICT 3,KS-03,140767,Other,1820,1.2929166637066927
KS,DISTRICT 4,KS-04,134514,Democratic,47004,34.9435746465052
KS,DISTRICT 4,KS-04,134514,Republican,85058,63.233566766284554
KS,DISTRICT 4,KS-04,134514,Other,2452,1.8228585872102532
KS,DISTRICT 5,KS-05,143525,Democratic,48688,33.923009928583866
KS,DISTRICT 5,KS-05,143525,Republican,94837,66.07699007141613
KY,DISTRICT 1,KY-01,27829,Democratic,27829,100.0
KY,DISTRICT 1,KY-01,27829,Republican,0,0.0
KY,DISTRICT 2,KY-02,21024,Democratic,21024,100.0
KY,DISTRICT 2,KY-02,21024,Republican,0,0.0
KY,DISTRICT 3,KY-03,103258,Democratic,50102,48.52117995700091
KY,DISTRICT 3,KY-03,103258,Republican,49891,48.31683743632455
KY,DISTRICT 3,KY-03,103258,Other,3265,3.161982606674543
KY,DISTRICT 4,KY-04,124696,Democratic,41659,33.40844934881632
KY,DISTRICT 4,KY-04,124696,Republican,83037,66.59155065118368
KY,DISTRICT 5,KY-05,61243,Democratic,11977,19.556520745228028
KY,DISTRICT 5,KY-05,61243,Republican,49266,80.44347925477197
KY,DISTRICT 6,KY-06,68293,Democratic,44322,64.8997701082102
KY,DISTRICT 6,KY-06,68293,Republican,23971,35.10022989178979
KY,DISTRICT 7,KY-07,67320,Democratic,50672,75.27035056446822
KY,DISTRICT 7,KY-07,67320,Republican,16648,24.72964943553179
LA,DISTRICT 1,LA-01,75886,Democratic,66284,87.34680968821652
LA,DISTRICT 1,LA-01,75886,Republican,0,0.0
LA,DISTRICT 1,LA-01,75886,Other,9602,12.653190311783465
LA,DISTRICT 2,LA-02,74794,Democratic,51812,69.27293633179133
LA,DISTRICT 2,LA-02,74794,Republican,19703,26.34302216755355
LA,DISTRICT 2,LA-02,74794,Other,3279,4.384041500655133
LA,DISTRICT 3,LA-03,48677,Democratic,48677,100.0
LA,DISTRICT 3,LA-03,48677,Republican,0,0.0
LA,DISTRICT 4,LA-04,44848,Democratic,44848,100.0
LA,DISTRICT 4,LA-04,44848,Republican,0,0.0
LA,DISTRICT 5,LA-05,31087,Democratic,31087,100.0
LA,DISTRICT 5,LA-05,31087,Republican,0,0.0
LA,DISTRICT 6,LA-06,36632,Democratic,36632,100.0
LA,DISTRICT 6,LA-06,36632,Republican,0,0.0
LA,DISTRICT 7,LA-07,24517,Democratic,24517,100.0
LA,DISTRICT 7,LA-07,24517,Republican,0,0.0
LA,DISTRICT 8,LA-08,26607,Democratic,26607,100.0
LA,DISTRICT 8,LA-08,26607,Republican,0,0.0
ME,DISTRICT 1,ME-01,168154,Democratic,99483,59.16183974214113
ME,DISTRICT 1,ME-01,168154,Republican,68671,40.83816025785887
ME,DISTRICT 2,ME-02,149877,Democratic,96235,64.20931830767897
ME,DISTRICT 2,ME-02,149877,Republican,53642,35.79068169232104
MD,DISTRICT 1,MD-01,105339,Democratic,24923,23.659803111857908
MD,DISTRICT 1,MD-01,105339,Republican,79594,75.55985912150295
MD,DISTRICT 1,MD-01,105339,Other,822,0.7803377666391365
MD,DISTRICT 2,MD-02,127401,Democratic,87224,68.4641407838243
MD,DISTRICT 2,MD-02,127401,Republican,40177,31.535859216175698
MD,DISTRICT 3,MD-03,52374,Democratic,52374,100.0
MD,DISTRICT 3,MD-03,52374,Republican,0,0.0
MD,DISTRICT 4,MD-04,78427,Democratic,54936,70.0473051372614
MD,DISTRICT 4,MD-04,78427,Republican,23491,29.9526948627386
MD,DISTRICT 5,MD-05,137293,Democratic,52979,38.588274711747864
MD,DISTRICT 5,MD-05,137293,Republican,84314,61.41172528825213
MD,DISTRICT 6,MD-06,116651,Democratic,59267,50.80710838312573
MD,DISTRICT 6,MD-06,116651,Republican,55511,47.587247430369224
MD,DISTRICT 6,MD-06,116651,Other,1873,1.6056441865050448
MD,DISTRICT 7,MD-07,102956,Democratic,60390,58.656124946579126
MD,DISTRICT 7,MD-07,102956,Republican,42566,41.34387505342088
MD,DISTRICT 8,MD-08,165103,Democratic,60456,36.61714202649256
MD,DISTRICT 8,MD-08,165103,Republican,104647,63.38285797350744
MA,DISTRICT 1,MA-01,117079,Democratic,0,0.0
MA,DISTRICT 1,MA-01,117079,Republican,117045,99.97095977929432
MA,DISTRICT 1,MA-01,117079,Other,34,0.029040220705677362
