state,district,geoid,total_votes,party,votes,percentage
WV,DISTRICT 1,WV-01,162884,Republican,97556,59.8929299378699
WV,DISTRICT 2,WV-02,106060,Democratic,62291,58.73184989628513
WV,DISTRICT 2,WV-02,106060,Republican,43769,41.26815010371488
WV,DISTRICT 3,WV-03,121087,Democratic,74743,61.7266923782074
WV,DISTRICT 3,WV-03,121087,Republican,46344,38.2733076217926
WV,DISTRICT 4,WV-04,144438,Democratic,83507,57.815117905260394
WV,DISTRICT 4,WV-04,144438,Republican,60931,42.18488209473961
WV,DISTRICT 5,WV-05,78549,Democratic,57405,73.08177061452086
WV,DISTRICT 5,WV-05,78549,Republican,21144,26.918229385479126
WI,DISTRICT 1,WI-01,134460,Democratic,62800,46.705339878030635
WI,DISTRICT 1,WI-01,134460,Republican,71657,53.2924289751599
WI,DISTRICT 1,WI-01,134460,Other,3,0.0022311468094600626
WI,DISTRICT 2,WI-02,171015,Democratic,89740,52.47492909978657
WI,DISTRICT 2,WI-02,171015,Republican,81274,47.524486156185134
WI,DISTRICT 2,WI-02,171015,Other,1,0.0005847440283016109
WI,DISTRICT 3,WI-03,88478,Democratic,34240,38.6988855986799
WI,DISTRICT 3,WI-03,88478,Republican,54237,61.29998417685753
WI,DISTRICT 3,WI-03,88478,Other,1,0.001130224462578268
WI,DISTRICT 4,WI-04,161434,Democratic,117029,72.49340287671741
WI,DISTRICT 4,WI-04,161434,Republican,44368,27.483677540047324
WI,DISTRICT 4,WI-04,161434,Other,37,0.02291958323525404
WI,DISTRICT 5,WI-05,163185,Democratic,103705,63.55057143732573
WI,DISTRICT 5,WI-05,163185,Republican,59441,36.425529307228
WI,DISTRICT 5,WI-05,163185,Other,39,0.023899255446272635
WI,DISTRICT 6,WI-06,120538,Democratic,49238,40.848529094559396
WI,DISTRICT 6,WI-06,120538,Republican,71298,59.149811677645225
WI,DISTRICT 6,WI-06,120538,Other,2,0.0016592277953840283
WI,DISTRICT 7,WI-07,103584,Democratic,35151,33.93477757182576
WI,DISTRICT 7,WI-07,103584,Republican,68418,66.05074142724744
WI,DISTRICT 7,WI-07,103584,Other,15,0.014481000926784058
WI,DISTRICT 8,WI-08,128641,Democratic,47833,37.18332413460716
WI,DISTRICT 8,WI-08,128641,Republican,80808,62.81667586539284
WI,DISTRICT 9,WI-09,89981,Democratic,50025,55.595070070348186
WI,DISTRICT 9,WI-09,89981,Republican,39955,44.40381858392327
WI,DISTRICT 9,WI-09,89981,Other,1,0.0011113457285426924
WI,DISTRICT 10,WI-10,83015,Democratic,30556,36.80780581822562
WI,DISTRICT 10,WI-10,83015,Republican,52451,63.182557369150146
WI,DISTRICT 10,WI-10,83015,Other,8,0.009636812624224536
WY,DISTRICT 1,WY-01,116474,Democratic,44985,38.62235348661504
WY,DISTRICT 1,WY-01,116474,Republican,71489,61.37764651338497
