state,district,geoid,total_votes,party,votes,percentage
MI,MICHIGAN 12,MI-12,129578,Democratic,84379,65.11830712003581
MI,MICHIGAN 12,MI-12,129578,Republican,45199,34.88169287996419
MI,MICHIGAN 13,MI-13,73053,Democratic,60660,83.03560428729826
MI,MICHIGAN 13,MI-13,73053,Republican,12393,16.964395712701737
MI,MICHIGAN 14,MI-14,130341,Democratic,77851,59.72871161031448
MI,MICHIGAN 14,MI-14,130341,Republican,52490,40.271288389685516
MI,MICHIGAN 15,MI-15,107606,Democratic,72987,67.8280021560136
MI,MICHIGAN 15,MI-15,107606,Republican,34619,32.1719978439864
MI,MICHIGAN 16,MI-16,114525,Democratic,71787,62.68238375900459
MI,MICHIGAN 16,MI-16,114525,Republican,42738,37.31761624099541
MI,MICHIGAN 17,MI-17,130875,Democratic,90541,69.18127984718242
MI,MICHIGAN 17,MI-17,130875,Republican,40334,30.818720152817576
MI,MICHIGAN 18,MI-18,151128,Democratic,48627,32.176036207717964
MI,MICHIGAN 18,MI-18,151128,Republican,102501,67.82396379228204
MI,MICHIGAN 19,MI-19,134791,Democratic,57907,42.96058342174181
MI,MICHIGAN 19,MI-19,134791,Republican,76884,57.0394165782582
MN,MINNESOTA 01,MN-01,165859,Democratic,56547,34.093416697315185
MN,MINNESOTA 01,MN-01,165859,Republican,109312,65.90658330268481
MN,MINNESOTA 02,MN-02,141754,Democratic,47899,33.79022814171029
MN,MINNESOTA 02,MN-02,141754,Republican,93855,66.20977185828971
MN,MINNESOTA 03,MN-03,187636,Democratic,64861,34.56746040205505
MN,MINNESOTA 03,MN-03,187636,Republican,122775,65.43253959794497
MN,MINNESOTA 04,MN-04,170938,Democratic,91271,53.39421310650645
MN,MINNESOTA 04,MN-04,170938,Republican,79667,46.605786893493544
MN,MINNESOTA 05,MN-05,145769,Democratic,86953,59.65122899930713
MN,MINNESOTA 05,MN-05,145769,Republican,58816,40.34877100069288
MN,MINNESOTA 06,MN-06,157149,Democratic,76439,48.641098575237514
MN,MINNESOTA 06,MN-06,157149,Republican,80710,51.35890142476248
MN,MINNESOTA 07,MN-07,134302,Democratic,49388,36.77383806644726
MN,MINNESOTA 07,MN-07,134302,Republican,84914,63.22616193355274
MN,MINNESOTA 08,MN-08,116969,Democratic,116969,100.0
MS,MISSISSIPPI 01,MS-01,68864,Democratic,47359,68.77178206319702
MS,MISSISSIPPI 01,MS-01,68864,Other,21505,31.228217936802977
MS,MISSISSIPPI 02,MS-02,64242,Democratic,53620,83.46564552784783
MS,MISSISSIPPI 02,MS-02,64242,Republican,10622,16.534354472152174
MS,MISSISSIPPI 03,MS-03,86595,Democratic,71377,82.42623708066286
MS,MISSISSIPPI 03,MS-03,86595,Other,15218,17.573762919337142
MS,MISSISSIPPI 04,MS-04,79901,Democratic,52138,65.25325089798626
MS,MISSISSIPPI 04,MS-04,79901,Republican,26027,32.57406039974469
MS,MISSISSIPPI 04,MS-04,79901,Other,1736,2.172688702269058
MS,MISSISSIPPI 05,MS-05,82945,Democratic,58080,70.02230393634335
MS,MISSISSIPPI 05,MS-05,82945,Republican,24865,29.97769606365664
MT,MONTANA 01,MT-01,132048,Democratic,67123,50.83227311280747
MT,MONTANA 01,MT-01,132048,Republican,64925,49.167726887192536
MT,MONTANA 02,MT-02,126323,Democratic,50308,39.8248933290058
MT,MONTANA 02,MT-02,126323,Republican,76015,60.1751066709942
MO,MISSOURI 01,MO-01,97196,Democratic,62143,63.93575867319643
MO,MISSOURI 01,MO-01,97196,Republican,35053,36.06424132680357
MO,MISSOURI 02,MO-02,155512,Democratic,52527,33.776814650959416
MO,MISSOURI 02,MO-02,155512,Republican,102985,66.22318534904059
MO,MISSOURI 03,MO-03,82967,Democratic,59014,71.129485217014
MO,MISSOURI 03,MO-03,82967,Republican,23953,28.870514782986007
MO,MISSOURI 04,MO-04,89282,Democratic,54330,60.85213144866827
MO,MISSOURI 04,MO-04,89282,Republican,34952,39.14786855133174
MO,MISSOURI 05,MO-05,76315,Democratic,46674,61.159667168970714
MO,MISSOURI 05,MO-05,76315,Republican,29641,38.840332831029286
MO,MISSOURI 06,MO-06,95603,Democratic,55418,57.96680020501449
MO,MISSOURI 06,MO-06,95603,Republican,40185,42.033199794985514
MO,MISSOURI 07,MO-07,139047,Democratic,52421,37.70020208994081
MO,MISSOURI 07,MO-07,139047,Republican,86626,62.29979791005918
MO,MISSOURI 08,MO-08,105163,Democratic,61128,58.12690775272672
MO,MISSOURI 08,MO-08,105163,Republican,44035,41.87309224727328
MO,MISSOURI 09,MO-09,123877,Democratic,68472,55.274183262429666
MO,MISSOURI 09,MO-09,123877,Republican,55405,44.725816737570334
MO,MISSOURI 10,MO-10,80248,Democratic,48985,61.04201973880969
MO,MISSOURI 10,MO-10,80248,Republican,31263,38.957980261190315
NE,NEBRASKA 01,NE-01,182991,Democratic,89363,48.834642140870315
NE,NEBRASKA 01,NE-01,182991,Republican,93628,51.16535785912968
NE,NEBRASKA 02,NE-02,129317,Democratic,46235,35.75322656727267
NE,NEBRASKA 02,NE-02,129317,Republican,83082,64.24677343272734
NE,NEBRASKA 03,NE-03,158813,Democratic,42920,27.025495393953896
NE,NEBRASKA 03,NE-03,158813,Republican,115893,72.97450460604611
NV,NEVADA 01,NV-01,127850,Democratic,86467,67.63159953070004
NV,NEVADA 01,NV-01,127850,Republican,41383,32.368400469299964
NH,NEW HAMPSHIRE 01,NH-01,129609,Democratic,56740,43.777824070859275
NH,NEW HAMPSHIRE 01,NH-01,129609,Republican,72869,56.222175929140725
NH,NEW HAMPSHIRE 02,NH-02,99014,Democratic,32835,33.161977094148305
NH,NEW HAMPSHIRE 02,NH-02,99014,Republican,66179,66.8380229058517
NJ,NEW JERSEY 01,NJ-01,132732,Democratic,61469,46.310610854955854
NJ,NEW JERSEY 01,NJ-01,132732,Republican,68248,51.41789470512009
NJ,NEW JERSEY 01,NJ-01,132732,Other,3015,2.2714944399240578
NJ,NEW JERSEY 02,NJ-02,139758,Democratic,65494,46.86243363528384
NJ,NEW JERSEY 02,NJ-02,139758,Republican,72014,51.52764063595644
NJ,NEW JERSEY 02,NJ-02,139758,Other,2250,1.6099257287597133
NJ,NEW JERSEY 03,NJ-03,153425,Democratic,81382,53.04350659931563
NJ,NEW JERSEY 03,NJ-03,153425,Republican,72043,46.95649340068437
NJ,NEW JERSEY 04,NJ-04,146481,Democratic,82271,56.164963374089474
NJ,NEW JERSEY 04,NJ-04,146481,Republican,63730,43.507349075989374
NJ,NEW JERSEY 04,NJ-04,146481,Other,480,0.3276875499211502
NJ,NEW JERSEY 05,NJ-05,153151,Democratic,41476,27.081768973104975
NJ,NEW JERSEY 05,NJ-05,153151,Republican,108375,70.76349485148644
NJ,NEW JERSEY 05,NJ-05,153151,Other,3300,2.1547361754085834
NJ,NEW JERSEY 06,NJ-06,158280,Democratic,48738,30.79226686884003
NJ,NEW JERSEY 06,NJ-06,158280,Republican,106406,67.22643416729845
NJ,NEW JERSEY 06,NJ-06,158280,Other,3136,1.9812989638615113
NJ,NEW JERSEY 07,NJ-07,152457,Democratic,51204,33.5858635549696
NJ,NEW JERSEY 07,NJ-07,152457,Republican,101253,66.41413644503041
NJ,NEW JERSEY 08,NJ-08,135430,Democratic,80725,59.6064387506461
NJ,NEW JERSEY 08,NJ-08,135430,Republican,51784,38.2367274606808
NJ,NEW JERSEY 08,NJ-08,135430,Other,2921,2.1568337886731155
NJ,NEW JERSEY 09,NJ-09,146076,Democratic,74320,50.877625345710456
NJ,NEW JERSEY 09,NJ-09,146076,Republican,71756,49.122374654289544
NJ,NEW JERSEY 10,NJ-10,111549,Democratic,71699,64.27578911509741
NJ,NEW JERSEY 10,NJ-10,111549,Republican,36508,32.72821809249747
NJ,NEW JERSEY 10,NJ-10,111549,Other,3342,2.9959927924051315
NJ,NEW JERSEY 11,NJ-11,109840,Democratic,64023,58.28750910415149
NJ,NEW JERSEY 11,NJ-11,109840,Republican,44803,40.78932993445011
NJ,NEW JERSEY 11,NJ-11,109840,Other,1014,0.9231609613983977
NJ,NEW JERSEY 12,NJ-12,157878,Democratic,37790,23.93620390428052
NJ,NEW JERSEY 12,NJ-12,157878,Republican,116701,73.91846869101458
NJ,NEW JERSEY 12,NJ-12,157878,Other,3387,2.145327404704899
NJ,NEW JERSEY 13,NJ-13,125974,Democratic,90488,71.83069522282376
NJ,NEW JERSEY 13,NJ-13,125974,Republican,35486,28.16930477717624
NJ,NEW JERSEY 14,NJ-14,129105,Democratic,87741,67.96096200766819
NJ,NEW JERSEY 14,NJ-14,129105,Republican,36828,28.52561868246776
NJ,NEW JERSEY 14,NJ-14,129105,Other,4536,3.513419309864064
NJ,NEW JERSEY 15,NJ-15,143901,Democratic,81959,56.955128873322636
NJ,NEW JERSEY 15,NJ-15,143901,Republican,59706,41.49102507974232
NJ,NEW JERSEY 15,NJ-15,143901,Other,2236,1.5538460469350457
NM,NEW MEXICO 01,NM-01,250498,Democratic,140057,55.911424442510516
NM,NEW MEXICO 01,NM-01,250498,Republican,110441,44.08857555748948
NM,NEW MEXICO 02,NM-02,251520,Democratic,126984,50.48664122137405
NM,NEW MEXICO 02,NM-02,251520,Republican,124536,49.51335877862596
NY,NEW YORK 01,NY-01,172990,Republican,58296,33.69905774900283
NY,NEW YORK 01,NY-01,172990,Other,114694,66.30094225099717
NY,NEW YORK 02,NY-02,144218,Republican,79649,55.2281962029705
NY,NEW YORK 02,NY-02,144218,Other,64569,44.7718037970295
NY,NEW YORK 03,NY-03,163081,Republican,81122,49.74337905703301
NY,NEW YORK 03,NY-03,163081,Other,81959,50.25662094296699
NY,NEW YORK 04,NY-04,143267,Republican,86677,60.50032456881208
NY,NEW YORK 04,NY-04,143267,Other,56590,39.49967543118792
NY,NEW YORK 05,NY-05,174958,Other,174958,100.0
NY,NEW YORK 06,NY-06,155010,Democratic,45621,29.43100445132572
NY,NEW YORK 06,NY-06,155010,Other,109389,70.56899554867428
NY,NEW YORK 07,NY-07,144472,Republican,34644,23.979733097070714
NY,NEW YORK 07,NY-07,144472,Other,109828,76.0202669029293
NY,NEW YORK 08,NY-08,165609,Republican,36573,22.08394471314965
NY,NEW YORK 08,NY-08,165609,Other,129036,77.91605528685035
NY,NEW YORK 09,NY-09,141851,Democratic,75915,53.51742321167986
NY,NEW YORK 09,NY-09,141851,Other,65936,46.48257678832014
NY,NEW YORK 10,NY-10,93141,Republican,16702,17.931952630957365
NY,NEW YORK 10,NY-10,93141,Other,76439,82.06804736904263
NY,NEW YORK 11,NY-11,55760,Democratic,39386,70.63486370157818
NY,NEW YORK 11,NY-11,55760,Republican,12200,21.87948350071736
NY,NEW YORK 11,NY-11,55760,Other,4174,7.485652797704448
NY,NEW YORK 12,NY-12,120603,Republican,29390,24.369211379484756
NY,NEW YORK 12,NY-12,120603,Other,91213,75.63078862051525
NY,NEW YORK 13,NY-13,154281,Democratic,95511,61.90716938573123
NY,NEW YORK 13,NY-13,154281,Republican,28750,18.63482865680155
NY,NEW YORK 13,NY-13,154281,Other,30020,19.458001957467218
NY,NEW YORK 14,NY-14,56624,Democratic,40039,70.71029951963833
NY,NEW YORK 14,NY-14,56624,Republican,13482,23.80969200339079
NY,NEW YORK 14,NY-14,56624,Other,3103,5.480008476970895
NY,NEW YORK 15,NY-15,93100,Democratic,52919,56.84103114930183
NY,NEW YORK 15,NY-15,93100,Other,40181,43.15896885069817
NY,NEW YORK 16,NY-16,125235,Democratic,65748,52.49970056294166
NY,NEW YORK 16,NY-16,125235,Republican,33513,26.760091028865734
NY,NEW YORK 16,NY-16,125235,Other,25974,20.740208408192597
NY,NEW YORK 17,NY-17,145644,Democratic,51036,35.0416083051825
NY,NEW YORK 17,NY-17,145644,Republican,69492,47.713603032050756
NY,NEW YORK 17,NY-17,145644,Other,25116,17.244788662766748
NY,NEW YORK 18,NY-18,92772,Democratic,53581,57.75557280213858
NY,NEW YORK 18,NY-18,92772,Other,39191,42.24442719786142
NY,NEW YORK 19,NY-19,99254,Republican,20560,20.714530396759827
NY,NEW YORK 19,NY-19,99254,Other,78694,79.28546960324016
NY,NEW YORK 20,NY-20,75587,Republican,12414,16.42345906042044
NY,NEW YORK 20,NY-20,75587,Other,63173,83.57654093957956
NY,NEW YORK 21,NY-21,54942,Democratic,40787,74.23646754759564
NY,NEW YORK 21,NY-21,54942,Republican,10603,19.298532998434716
NY,NEW YORK 21,NY-21,54942,Other,3552,6.46499945396964
NY,NEW YORK 22,NY-22,115224,Republican,21735,18.86325765465528
NY,NEW YORK 22,NY-22,115224,Other,93489,81.13674234534471
NY,NEW YORK 23,NY-23,126585,Democratic,42291,33.409171702808386
NY,NEW YORK 23,NY-23,126585,Other,84294,66.5908282971916
NY,NEW YORK 24,NY-24,195721,Republican,88769,45.354867387761146
NY,NEW YORK 24,NY-24,195721,Other,106952,54.64513261223885
NY,NEW YORK 25,NY-25,154393,Democratic,39203,25.391695219342846
NY,NEW YORK 25,NY-25,154393,Republican,107031,69.32373877054012
NY,NEW YORK 25,NY-25,154393,Other,8159,5.284566010117039
NY,NEW YORK 26,NY-26,168186,Republican,74816,44.48408309847431
NY,NEW YORK 26,NY-26,168186,Other,93370,55.5159169015257
NY,NEW YORK 27,NY-27,166776,Republican,78258,46.92401784429414
NY,NEW YORK 27,NY-27,166776,Other,88518,53.07598215570586
NY,NEW YORK 28,NY-28,202125,Democratic,91174,45.10773036487322
NY,NEW YORK 28,NY-28,202125,Other,110951,54.89226963512678
NY,NEW YORK 29,NY-29,174975,Republican,113759,65.01443063294757
NY,NEW YORK 29,NY-29,174975,Other,61216,34.985569367052435
NY,NEW YORK 30,NY-30,111953,Republican,75680,67.59979634310827
NY,NEW YORK 30,NY-30,111953,Other,36273,32.400203656891726
NY,NEW YORK 31,NY-31,130526,Democratic,36195,27.730107411550186
NY,NEW YORK 31,NY-31,130526,Other,94331,72.2698925884498
NY,NEW YORK 32,NY-32,134571,Republican,88378,65.67388218858447
NY,NEW YORK 32,NY-32,134571,Other,46193,34.326117811415536
NY,NEW YORK 33,NY-33,163406,Democratic,90044,55.10446372838207
NY,NEW YORK 33,NY-33,163406,Republican,62559,38.28439592181438
NY,NEW YORK 33,NY-33,163406,Other,10803,6.6111403498035575
NY,NEW YORK 34,NY-34,142414,Republican,48668,34.17360652744814
NY,NEW YORK 34,NY-34,142414,Other,93746,65.82639347255186
NY,NEW YORK 35,NY-35,164211,Democratic,37129,22.610543751636612
NY,NEW YORK 35,NY-35,164211,Republican,110541,67.31644043334491
NY,NEW YORK 35,NY-35,164211,Other,16541,10.073015815018483
NY,NEW YORK 36,NY-36,154226,Democratic,46201,29.956686939945275
NY,NEW YORK 36,NY-36,154226,Republican,104342,67.65525916512132
NY,NEW YORK 36,NY-36,154226,Other,3683,2.3880538949334094
NY,NEW YORK 37,NY-37,122163,Democratic,35785,29.29283007129818
NY,NEW YORK 37,NY-37,122163,Republican,82137,67.23557869403993
NY,NEW YORK 37,NY-37,122163,Other,4241,3.471591234661886
NY,NEW YORK 38,NY-38,182901,Other,182901,100.0
NY,NEW YORK 39,NY-39,140104,Republican,85801,61.24093530520185
NY,NEW YORK 39,NY-39,140104,Other,54303,38.75906469479815
NY,NEW YORK 40,NY-40,120713,Other,120713,100.0
NY,NEW YORK 41,NY-41,120713,Democratic,85808,71.08430740682445
NY,NEW YORK 41,NY-41,120713,Republican,26580,22.01916943494073
NY,NEW YORK 41,NY-41,120713,Other,8325,6.896523158234821
NC,NORTH CAROLINA 01,NC-01,70973,Democratic,43539,61.34586392008229
NC,NORTH CAROLINA 01,NC-01,70973,Republican,27434,38.65413607991772
NC,NORTH CAROLINA 02,NC-02,56737,Democratic,36849,64.94703632550187
NC,NORTH CAROLINA 02,NC-02,56737,Republican,19888,35.05296367449812
NC,NORTH CAROLINA 03,NC-03,33809,Democratic,33809,100.0
NC,NORTH CAROLINA 04,NC-04,107359,Democratic,46673,43.473765590216004
NC,NORTH CAROLINA 04,NC-04,107359,Other,60686,56.526234409783996
NC,NORTH CAROLINA 05,NC-05,86764,Democratic,46035,53.05771979161864
NC,NORTH CAROLINA 05,NC-05,86764,Republican,40729,46.942280208381355
NC,NORTH CAROLINA 06,NC-06,82677,Democratic,42677,51.61895085694933
NC,NORTH CAROLINA 06,NC-06,82677,Republican,40000,48.38104914305067
NC,NORTH CAROLINA 07,NC-07,40512,Democratic,40512,100.0
NC,NORTH CAROLINA 08,NC-08,78847,Democratic,22465,28.49188935533375
NC,NORTH CAROLINA 08,NC-08,78847,Republican,56382,71.50811064466626
NC,NORTH CAROLINA 09,NC-09,127871,Democratic,46882,36.66351244613712
NC,NORTH CAROLINA 09,NC-09,127871,Republican,80989,63.336487553862874
NC,NORTH CAROLINA 10,NC-10,92858,Democratic,52117,56.12548191862844
NC,NORTH CAROLINA 10,NC-10,92858,Republican,40741,43.874518081371555
NC,NORTH CAROLINA 11,NC-11,56737,Democratic,36849,64.94703632550187
NC,NORTH CAROLINA 11,NC-11,56737,Republican,19888,35.05296367449812
ND,NORTH DAKOTA 01,ND-01,99705,Democratic,33694,33.79369138959932
ND,NORTH DAKOTA 01,ND-01,99705,Republican,66011,66.20630861040068
ND,NORTH DAKOTA 02,ND-02,97794,Democratic,46993,48.05305028938381
ND,NORTH DAKOTA 02,ND-02,97794,Republican,50801,51.946949710616195
OH,OHIO 01,OH-01,132946,Democratic,62580,47.07174341461947
OH,OHIO 01,OH-01,132946,Republican,70366,52.92825658538053
OH,OHIO 02,OH-02,144680,Democratic,42367,29.283245783798726
OH,OHIO 02,OH-02,144680,Republican,102313,70.71675421620127
OH,OHIO 03,OH-03,116129,Democratic,53658,46.20551283486468
OH,OHIO 03,OH-03,116129,Republican,62471,53.794487165135315
OH,OHIO 04,OH-04,103997,Democratic,37855,36.40008846409031
OH,OHIO 04,OH-04,103997,Republican,66142,63.59991153590969
OH,OHIO 05,OH-05,107409,Democratic,26503,24.674841028219234
OH,OHIO 05,OH-05,107409,Republican,80906,75.32515897178075
OH,OHIO 06,OH-06,191417,Democratic,35345,18.464922133352836
OH,OHIO 06,OH-06,191417,Republican,156072,81.53507786664717
OH,OHIO 07,OH-07,117720,Democratic,38787,32.94852191641183
OH,OHIO 07,OH-07,117720,Republican,78933,67.05147808358818
OH,OHIO 08,OH-08,137038,Democratic,83261,60.75760008172916
OH,OHIO 08,OH-08,137038,Republican,53777,39.24239991827084
OH,OHIO 09,OH-09,108917,Democratic,52258,47.97965423212171
OH,OHIO 09,OH-09,108917,Republican,56659,52.0203457678783
OH,OHIO 10,OH-10,124479,Democratic,38206,30.692727287333604
OH,OHIO 10,OH-10,124479,Republican,86273,69.30727271266639
OH,OHIO 11,OH-11,109242,Democratic,39140,35.828710569194996
OH,OHIO 11,OH-11,109242,Republican,70102,64.171289430805
OH,OHIO 12,OH-12,106613,Democratic,36751,34.47140592610658
OH,OHIO 12,OH-12,106613,Republican,69862,65.52859407389343
OH,OHIO 13,OH-13,130465,Democratic,52646,40.3525849844786
OH,OHIO 13,OH-13,130465,Republican,77819,59.647415015521396
OH,OHIO 14,OH-14,96798,Democratic,38805,40.08863819500403
OH,OHIO 14,OH-14,96798,Republican,57993,59.91136180499596
OH,OHIO 15,OH-15,143372,Democratic,55775,38.902296124766345
OH,OHIO 15,OH-15,143372,Republican,87597,61.097703875233655
OH,OHIO 16,OH-16,132163,Democratic,59031,44.66529966783442
OH,OHIO 16,OH-16,132163,Republican,73132,55.33470033216559
OH,OHIO 17,OH-17,114822,Democratic,73657,64.14885649091637
OH,OHIO 17,OH-17,114822,Republican,41165,35.85114350908363
OH,OHIO 18,OH-18,121012,Democratic,86975,71.87303738472217
OH,OHIO 18,OH-18,121012,Republican,34037,28.126962615277822
OH,OHIO 19,OH-19,83663,Democratic,63629,76.05393065034723
OH,OHIO 19,OH-19,83663,Republican,20034,23.946069349652774
OH,OHIO 20,OH-20,99415,Democratic,81210,81.68787406327013
OH,OHIO 20,OH-20,99415,Republican,18205,18.31212593672987
OH,OHIO 21,OH-21,128730,Democratic,56803,44.125689427483884
OH,OHIO 21,OH-21,128730,Republican,71927,55.874310572516116
OH,OHIO 22,OH-22,140002,Democratic,37489,26.777474607505606
OH,OHIO 22,OH-22,140002,Republican,102513,73.2225253924944
OH,OHIO 23,OH-23,104612,Democratic,43418,41.50384277138378
OH,OHIO 23,OH-23,104612,Republican,61194,58.49615722861622
OH,OHIO 24,OH-24,104612,Democratic,43418,41.50384277138378
OH,OHIO 24,OH-24,104612,Republican,61194,58.49615722861622
OK,OKLAHOMA 01,OK-01,152545,Democratic,46286,30.342521878789864
OK,OKLAHOMA 01,OK-01,152545,Republican,106259,69.65747812121013
OK,OKLAHOMA 02,OK-02,116243,Democratic,62324,53.61527145720603
OK,OKLAHOMA 02,OK-02,116243,Republican,53919,46.38472854279397
OK,OKLAHOMA 03,OK-03,55746,Democratic,43049,77.22347791769813
OK,OKLAHOMA 03,OK-03,55746,Republican,12697,22.77652208230187
OK,OKLAHOMA 04,OK-04,73074,Democratic,36719,50.2490625940827
OK,OKLAHOMA 04,OK-04,73074,Republican,36355,49.75093740591729
OK,OKLAHOMA 05,OK-05,138552,Democratic,96464,69.62295744558
OK,OKLAHOMA 05,OK-05,138552,Republican,42088,30.377042554420004
OK,OKLAHOMA 06,OK-06,100229,Democratic,48755,48.64360614193497
OK,OKLAHOMA 06,OK-06,100229,Republican,51474,51.35639385806503
OR,OREGON 01,OR-01,194202,Democratic,49841,25.66451426864811
OR,OREGON 01,OR-01,194202,Republican,144361,74.3354857313519
OR,OREGON 02,OR-02,149135,Democratic,94346,63.26214503637644
OR,OREGON 02,OR-02,149135,Republican,54789,36.73785496362356
OR,OREGON 03,OR-03,171285,Democratic,114687,66.95682634206148
OR,OREGON 03,OR-03,171285,Republican,56598,33.043173657938524
OR,OREGON 04,OR-04,150161,Democratic,56007,37.2979668489155
OR,OREGON 04,OR-04,150161,Republican,94154,62.7020331510845
PA,PENNSYLVANIA 01,PA-01,136380,Democratic,90100,66.06540548467518
PA,PENNSYLVANIA 01,PA-01,136380,Republican,46280,33.934594515324825
PA,PENNSYLVANIA 02,PA-02,127451,Democratic,76372,59.92263693497893
PA,PENNSYLVANIA 02,PA-02,127451,Republican,51079,40.07736306502107
PA,PENNSYLVANIA 03,PA-03,114009,Democratic,64575,56.64026524221772
PA,PENNSYLVANIA 03,PA-03,114009,Republican,49434,43.359734757782284
PA,PENNSYLVANIA 04,PA-04,190413,Democratic,98793,51.88353736352035
PA,PENNSYLVANIA 04,PA-04,190413,Republican,91620,48.11646263647965
PA,PENNSYLVANIA 05,PA-05,145643,Democratic,86128,59.13638142581517
PA,PENNSYLVANIA 05,PA-05,145643,Republican,59515,40.86361857418483
PA,PENNSYLVANIA 06,PA-06,163046,Democratic,91538,56.142438330287156
PA,PENNSYLVANIA 06,PA-06,163046,Republican,71508,43.857561669712844
PA,PENNSYLVANIA 07,PA-07,159808,Democratic,58766,36.77287745294353
PA,PENNSYLVANIA 07,PA-07,159808,Republican,101042,63.22712254705647
PA,PENNSYLVANIA 08,PA-08,119280,Democratic,48845,40.949865861837694
PA,PENNSYLVANIA 08,PA-08,119280,Republican,70435,59.0501341381623
PA,PENNSYLVANIA 09,PA-09,130172,Democratic,48656,37.37823802353809
PA,PENNSYLVANIA 09,PA-09,130172,Republican,81516,62.62176197646191
PA,PENNSYLVANIA 10,PA-10,173380,Democratic,57615,33.230476410197255
PA,PENNSYLVANIA 10,PA-10,173380,Republican,115765,66.76952358980274
PA,PENNSYLVANIA 11,PA-11,164909,Democratic,110877,67.23526308448902
PA,PENNSYLVANIA 11,PA-11,164909,Republican,54032,32.76473691551098
PA,PENNSYLVANIA 12,PA-12,53044,Democratic,53044,100.0
PA,PENNSYLVANIA 13,PA-13,185438,Democratic,51024,27.515395981406183
PA,PENNSYLVANIA 13,PA-13,185438,Republican,134414,72.48460401859381
PA,PENNSYLVANIA 14,PA-14,122991,Democratic,83967,68.27084908651852
PA,PENNSYLVANIA 14,PA-14,122991,Republican,39024,31.729150913481476
PA,PENNSYLVANIA 15,PA-15,154351,Democratic,80947,52.44345679652221
PA,PENNSYLVANIA 15,PA-15,154351,Republican,73404,47.55654320347779
PA,PENNSYLVANIA 16,PA-16,119248,Democratic,36721,30.79380786260566
PA,PENNSYLVANIA 16,PA-16,119248,Republican,82527,69.20619213739434
PA,PENNSYLVANIA 17,PA-17,164930,Democratic,55761,33.8088886194143
PA,PENNSYLVANIA 17,PA-17,164930,Republican,109169,66.1911113805857
PA,PENNSYLVANIA 18,PA-18,160391,Democratic,52714,32.865933874095184
PA,PENNSYLVANIA 18,PA-18,160391,Republican,107677,67.13406612590482
PA,PENNSYLVANIA 19,PA-19,136352,Democratic,65907,48.33592466557146
PA,PENNSYLVANIA 19,PA-19,136352,Republican,70445,51.66407533442854
PA,PENNSYLVANIA 20,PA-20,141297,Democratic,93068,65.86693277281188
PA,PENNSYLVANIA 20,PA-20,141297,Republican,48229,34.13306722718812
PA,PENNSYLVANIA 21,PA-21,125272,Democratic,80472,64.23781850692892
PA,PENNSYLVANIA 21,PA-21,125272,Republican,44800,35.762181493071076
PA,PENNSYLVANIA 22,PA-22,153825,Democratic,50017,32.51552088412157
PA,PENNSYLVANIA 22,PA-22,153825,Republican,103808,67.48447911587844
PA,PENNSYLVANIA 23,PA-23,130031,Democratic,48373,37.20112896155532
PA,PENNSYLVANIA 23,PA-23,130031,Republican,81658,62.79887103844468
PA,PENNSYLVANIA 24,PA-24,154148,Democratic,85193,55.26701611438358
PA,PENNSYLVANIA 24,PA-24,154148,Republican,68955,44.73298388561642
PA,PENNSYLVANIA 25,PA-25,142712,Democratic,92073,64.51664891529795
PA,PENNSYLVANIA 25,PA-25,142712,Republican,50639,35.48335108470206
PA,PENNSYLVANIA 26,PA-26,130644,Democratic,83687,64.05728544747559
PA,PENNSYLVANIA 26,PA-26,130644,Republican,46957,35.94271455252442
PA,PENNSYLVANIA 27,PA-27,160659,Democratic,51928,32.32187428030798
PA,PENNSYLVANIA 27,PA-27,160659,Republican,108731,67.67812571969202
RI,RHODE ISLAND 01,RI-01,139139,Democratic,79046,56.81081508419638
RI,RHODE ISLAND 01,RI-01,139139,Republican,60093,43.18918491580362
RI,RHODE ISLAND 02,RI-02,182349,Democratic,117911,64.66226850709354
RI,RHODE ISLAND 02,RI-02,182349,Republican,64438,35.33773149290646
SC,SOUTH CAROLINA 01,SC-01,59055,Democratic,59055,100.0
SC,SOUTH CAROLINA 02,SC-02,75755,Democratic,27013,35.65837238466108
SC,SOUTH CAROLINA 02,SC-02,75755,Republican,48742,64.34162761533892
SC,SOUTH CAROLINA 03,SC-03,74205,Democratic,42874,57.77777777777777
SC,SOUTH CAROLINA 03,SC-03,74205,Republican,31331,42.22222222222222
SC,SOUTH CAROLINA 04,SC-04,43611,Democratic,43611,100.0
SC,SOUTH CAROLINA 05,SC-05,41895,Democratic,41550,99.1765127103473
SC,SOUTH CAROLINA 05,SC-05,41895,Other,345,0.8234872896527032
SC,SOUTH CAROLINA 06,SC-06,69792,Democratic,43090,61.740600641907385
SC,SOUTH CAROLINA 06,SC-06,69792,Republican,26702,38.259399358092615
SD,SOUTH DAKOTA 01,SD-01,120828,Democratic,40236,33.30022842387526
SD,SOUTH DAKOTA 01,SD-01,120828,Republican,80592,66.69977157612475
SD,SOUTH DAKOTA 02,SD-02,104218,Democratic,41155,39.489339653418796
SD,SOUTH DAKOTA 02,SD-02,104218,Republican,63063,60.510660346581204
TN,TENNESSEE 01,TN-01,99240,Republican,86421,87.08282950423217
TN,TENNESSEE 01,TN-01,99240,Other,12819,12.917170495767834
TN,TENNESSEE 02,TN-02,111315,Democratic,23538,21.145398194313437
TN,TENNESSEE 02,TN-02,111315,Republican,87777,78.85460180568657
