state,county,geoid,total_votes,party,votes,percentage
MN,LAC QUI PARLE,G2700730,6180,Other,19,0.3074433656957929
MN,LAKE,G2700750,5925,Democratic,4704,79.39240506329114
MN,LAKE,G2700750,5925,Republican,1205,20.337552742616033
MN,LAKE,G2700750,5925,Other,16,0.270042194092827
MN,LAKE OF THE WOODS,G2700770,1765,Democratic,1158,65.60906515580737
MN,LAKE OF THE WOODS,G2700770,1765,Republican,489,27.705382436260624
MN,LAKE OF THE WOODS,G2700770,1765,Other,4,0.22662889518413595
MN,LE SUEUR,G2700790,9325,Democratic,6369,68.30026809651474
MN,LE SUEUR,G2700790,9325,Republican,3190,34.20911528150134
MN,LE SUEUR,G2700790,9325,Other,19,0.20375335120643429
MN,LINCOLN,G2700810,4428,Democratic,2998,67.70551038843722
MN,LINCOLN,G2700810,4428,Republican,1393,31.458897922312556
MN,LINCOLN,G2700810,4428,Other,4,0.09033423667570009
MN,LYON,G2700830,9822,Democratic,7376,75.0967216452861
MN,LYON,G2700830,9822,Republican,3165,32.22357971899817
MN,LYON,G2700830,9822,Other,20,0.20362451639177356
MN,MCLEOD,G2700850,11316,Republican,5545,49.00141392718275
MN,MCLEOD,G2700850,11316,Democratic,5755,50.85719335454224
MN,MCLEOD,G2700850,11316,Other,16,0.14139271827500885
MN,MAHNOMEN,G2700870,2619,Republican,648,24.742268041237114
MN,MAHNOMEN,G2700870,2619,Democratic,1967,75.10500190912562
MN,MAHNOMEN,G2700870,2619,Other,4,0.15273004963726614
MN,MARSHALL,G2700890,6490,Democratic,2985,45.993836671802775
MN,MARSHALL,G2700890,6490,Republican,1892,29.152542372881356
MN,MARSHALL,G2700890,6490,Other,13,0.20030816640986132
MN,MARTIN,G2700910,12126,Democratic,6172,50.898894936500085
MN,MARTIN,G2700910,12126,Republican,6529,53.84298202210127
MN,MARTIN,G2700910,12126,Other,12,0.09896091044037605
MN,MEEKER,G2700930,8378,Democratic,5270,62.90284077345428
MN,MEEKER,G2700930,8378,Republican,3098,36.97779899737407
MN,MEEKER,G2700930,8378,Other,8,0.095488183337312
MN,MILLE LACS,G2700950,6872,Democratic,4371,63.60593713620489
MN,MILLE LACS,G2700950,6872,Republican,2474,36.0011641443539
MN,MILLE LACS,G2700950,6872,Other,27,0.39289871944121074
MN,MORRISON,G2700970,11032,Democratic,7491,67.90246555474981
MN,MORRISON,G2700970,11032,Republican,3515,31.86185641769398
MN,MORRISON,G2700970,11032,Other,22,0.1994198694706309
MN,MOWER,G2700990,20140,Democratic,13574,67.39821251241311
MN,MOWER,G2700990,20140,Republican,6509,32.318768619662364
MN,MOWER,G2700990,20140,Other,60,0.29791459781529295
MN,MURRAY,G2701010,6152,Democratic,3820,62.093628088426534
MN,MURRAY,G2701010,6152,Republican,2325,37.792587776332894
MN,MURRAY,G2701010,6152,Other,6,0.0975292587776333
MN,NICOLLET,G2701030,8736,Democratic,5119,58.59661172161172
MN,NICOLLET,G2701030,8736,Republican,3604,41.25457875457875
MN,NICOLLET,G2701030,8736,Other,9,0.10302197802197803
MN,NOBLES,G2701050,9960,Democratic,6434,64.59839357429719
MN,NOBLES,G2701050,9960,Republican,3517,35.31124497991968
MN,NOBLES,G2701050,9960,Other,10,0.1004016064257028
MN,NORMAN,G2701070,5301,Democratic,3631,68.49651009243539
MN,NORMAN,G2701070,5301,Republican,1662,31.352574985851728
MN,NORMAN,G2701070,5301,Other,11,0.207508017355216
MN,OLMSTED,G2701090,28950,Democratic,16183,55.89982728842833
MN,OLMSTED,G2701090,28950,Republican,12697,43.858376511226254
MN,OLMSTED,G2701090,28950,Other,58,0.2003454231433506
MN,OTTER TAIL,G2701110,20565,Democratic,9995,48.601993678580115
MN,OTTER TAIL,G2701110,20565,Republican,10542,51.261852662290295
MN,OTTER TAIL,G2701110,20565,Other,21,0.10211524434719182
MN,PENNINGTON,G2701130,5534,Democratic,3896,70.40115648717023
MN,PENNINGTON,G2701130,5534,Republican,1630,29.454282616552224
MN,PENNINGTON,G2701130,5534,Other,11,0.19877123238164077
MN,PINE,G2701150,7420,Democratic,5120,69.00269541778977
MN,PINE,G2701150,7420,Republican,2279,30.714285714285715
MN,PINE,G2701150,7420,Other,15,0.20215633423180593
MN,PIPESTONE,G2701170,5851,Democratic,3364,57.49444539394975
MN,PIPESTONE,G2701170,5851,Republican,2481,42.4030080328149
MN,PIPESTONE,G2701170,5851,Other,6,0.10254657323534438
MN,POLK,G2701190,16111,Democratic,11052,68.5990937868537
MN,POLK,G2701190,16111,Republican,5038,31.270560486624042
MN,POLK,G2701190,16111,Other,16,0.09931102973123954
MN,POPE,G2701210,5764,Democratic,3551,61.606523247744626
MN,POPE,G2701210,5764,Republican,2213,38.39347675225538
MN,POPE,G2701210,5764,Other,0,0
MN,RAMSEY,G2701230,191592,Democratic,133923,69.90010021295252
MN,RAMSEY,G2701230,191592,Republican,56884,29.690174955112948
MN,RAMSEY,G2701230,191592,Other,766,0.3998079251743287
MN,RED LAKE,G2701250,2450,Democratic,1862,76.0
MN,RED LAKE,G2701250,2450,Republican,573,23.387755102040817
MN,RED LAKE,G2701250,2450,Other,17,0.6938775510204082
MN,REDWOOD,G2701270,9277,Democratic,4722,50.9000754554274
MN,REDWOOD,G2701270,9277,Republican,4546,49.00291042362833
MN,REDWOOD,G2701270,9277,Other,9,0.09701412094427077
MN,RENVILLE,G2701290,10437,Democratic,6074,58.19679984669924
MN,RENVILLE,G2701290,10437,Republican,4340,41.58283031522468
MN,RENVILLE,G2701290,10437,Other,21,0.2012072434607646
MN,RICE,G2701310,14843,Democratic,9292,62.601899885467894
MN,RICE,G2701310,14843,Republican,5517,37.16903590918278
MN,RICE,G2701310,14843,Other,30,0.2021154753082261
MN,ROCK,G2701330,5287,Democratic,2897,54.79477964819368
MN,ROCK,G2701330,5287,Republican,2389,45.186306033667485
MN,ROCK,G2701330,5287,Other,0,0
MN,ROSEAU,G2701350,5293,Democratic,3636,68.6945021726809
MN,ROSEAU,G2701350,5293,Republican,1651,31.192140563007747
MN,ROSEAU,G2701350,5293,Other,5,0.09446438692612885
MN,ST LOUIS,G2701370,105183,Democratic,79529,75.61012711179563
MN,ST LOUIS,G2701370,105183,Republican,25244,24.000076057918104
MN,ST LOUIS,G2701370,105183,Other,410,0.389796830286263
MN,SCOTT,G2701390,10570,Democratic,7251,68.59981078524125
MN,SCOTT,G2701390,10570,Republican,3311,31.32450331125828
MN,SCOTT,G2701390,10570,Other,11,0.10406811731315042
MN,SHERBURNE,G2701410,5940,Democratic,3790,63.804713804713806
MN,SHERBURNE,G2701410,5940,Republican,2132,35.89225589225589
MN,SHERBURNE,G2701410,5940,Other,24,0.40404040404040403
MN,SIBLEY,G2701430,7436,Democratic,3577,48.10381925766541
MN,SIBLEY,G2701430,7436,Republican,3853,51.815492200107585
MN,SIBLEY,G2701430,7436,Other,7,0.09413663259817107
MN,STEARNS,G2701450,32166,Democratic,19074,59.29863831374743
MN,STEARNS,G2701450,32166,Republican,13008,40.4402163775415
MN,STEARNS,G2701450,32166,Other,96,0.29845178138407014
MN,STEELE,G2701470,10939,Democratic,6027,55.09644391626291
MN,STEELE,G2701470,10939,Republican,4881,44.62016637718256
MN,STEELE,G2701470,10939,Other,33,0.3016729134290155
MN,STEVENS,G2701490,5137,Democratic,2908,56.608915709558104
MN,STEVENS,G2701490,5137,Republican,2220,43.215884757640644
MN,STEVENS,G2701490,5137,Other,5,0.09733307377846992
MN,SWIFT,G2701510,6524,Democratic,4378,67.10606989576947
MN,SWIFT,G2701510,6524,Republican,2131,32.66400980993256
MN,SWIFT,G2701510,6524,Other,13,0.1992642550582465
MN,TODD,G2701530,9702,Democratic,5676,58.50340136054422
MN,TODD,G2701530,9702,Republican,4006,41.29045557616986
MN,TODD,G2701530,9702,Other,19,0.1958359101216244
MN,TRAVERSE,G2701550,3322,Democratic,2246,67.60987357013846
MN,TRAVERSE,G2701550,3322,Republican,1073,32.2998193859121
MN,TRAVERSE,G2701550,3322,Other,3,0.09030704394942805
MN,WABASHA,G2701570,7504,Democratic,4367,58.1956289978678
MN,WABASHA,G2701570,7504,Republican,3133,41.751066098081026
MN,WABASHA,G2701570,7504,Other,8,0.10660980810234541
MN,WADENA,G2701590,5334,Democratic,2907,54.49943757030371
MN,WADENA,G2701590,5334,Republican,2418,45.3318335208099
MN,WADENA,G2701590,5334,Other,5,0.09373828271466067
MN,WASECA,G2701610,7217,Democratic,3630,50.29790771788832
MN,WASECA,G2701610,7217,Republican,3570,49.46653734238603
MN,WASECA,G2701610,7217,Other,14,0.19398642095053348
MN,WASHINGTON,G2701630,27022,Democratic,18105,67.00096217896528
MN,WASHINGTON,G2701630,27022,Republican,8850,32.751091703056765
MN,WASHINGTON,G2701630,27022,Other,54,0.19983716971356674
MN,WATONWAN,G2701650,6445,Democratic,3616,56.10550814584949
MN,WATONWAN,G2701650,6445,Republican,2823,43.80139643134213
MN,WATONWAN,G2701650,6445,Other,6,0.0930954228083786
MN,WILKIN/TOOMBS,G2701670,4391,Democratic,2753,62.696424504668634
MN,WILKIN/TOOMBS,G2701670,4391,Republican,1636,37.258027784103845
MN,WILKIN/TOOMBS,G2701670,4391,Other,4,0.09109542245502164
MN,WINONA,G2701690,17770,Democratic,11391,64.10241980866628
MN,WINONA,G2701690,17770,Republican,6344,35.70061902082161
MN,WINONA,G2701690,17770,Other,36,0.20258863252673046
MN,WRIGHT,G2701710,14185,Democratic,8681,61.198449065914694
MN,WRIGHT,G2701710,14185,Republican,5475,38.59710962284103
MN,WRIGHT,G2701710,14185,Other,28,0.19739161085653859
MN,YELLOW MEDICINE,G2701730,7464,Democratic,4710,63.10289389067524
MN,YELLOW MEDICINE,G2701730,7464,Republican,2750,36.843515541264736
MN,YELLOW MEDICINE,G2701730,7464,Other,7,0.09378349410503752
MO,ADAIR,G2900010,7808,Democratic,4234,54.22643442622951
MO,ADAIR,G2900010,7808,Republican,3573,45.76075819672131
MO,ADAIR,G2900010,7808,Other,0,0
MO,ANDREW,G2900030,5805,Democratic,3211,55.31438415159345
MO,ANDREW,G2900030,5805,Republican,2594,44.68561584840655
MO,ANDREW,G2900030,5805,Other,0,0
MO,ATCHISON,G2900050,4523,Democratic,2870,63.45346009285873
MO,ATCHISON,G2900050,4523,Republican,1653,36.54653990714128
MO,ATCHISON,G2900050,4523,Other,0,0
MO,AUDRAIN,G2900070,10703,Democratic,7386,69.00868915257405
MO,AUDRAIN,G2900070,10703,Republican,3316,30.981967672615156
MO,AUDRAIN,G2900070,10703,Other,0,0
MO,BARRY,G2900090,10064,Democratic,5307,52.7325119236884
MO,BARRY,G2900090,10064,Republican,4756,47.25755166931638
MO,BARRY,G2900090,10064,Other,0,0
MO,BARTON,G2900110,5505,Democratic,3173,57.63851044504995
MO,BARTON,G2900110,5505,Republican,2332,42.36148955495004
MO,BARTON,G2900110,5505,Other,0,0
MO,BATES,G2900130,8676,Democratic,5161,59.48593822037805
MO,BATES,G2900130,8676,Republican,3514,40.5025357307515
MO,BATES,G2900130,8676,Other,0,0
MO,BENTON,G2900150,4507,Democratic,2030,45.041047259818065
MO,BENTON,G2900150,4507,Republican,2477,54.95895274018194
MO,BENTON,G2900150,4507,Other,0,0
MO,BOLLINGER,G2900170,4917,Democratic,2792,56.78259101077893
MO,BOLLINGER,G2900170,4917,Republican,2125,43.21740898922107
MO,BOLLINGER,G2900170,4917,Other,0,0
MO,BOONE,G2900190,22453,Democratic,14756,65.71950296174231
MO,BOONE,G2900190,22453,Republican,7695,34.2715895426001
MO,BOONE,G2900190,22453,Other,0,0
MO,BUCHANAN,G2900210,35665,Democratic,24163,67.74989485489976
MO,BUCHANAN,G2900210,35665,Republican,11498,32.23888966774148
MO,BUCHANAN,G2900210,35665,Other,0,0
MO,BUTLER,G2900230,13326,Democratic,7709,57.849317124418434
MO,BUTLER,G2900230,13326,Republican,5616,42.14317874831157
MO,BUTLER,G2900230,13326,Other,0,0
MO,CALDWELL,G2900250,4600,Democratic,2475,53.80434782608695
MO,CALDWELL,G2900250,4600,Republican,2125,46.19565217391305
MO,CALDWELL,G2900250,4600,Other,0,0
MO,CALLAWAY,G2900270,8899,Democratic,5915,66.46814248791999
MO,CALLAWAY,G2900270,8899,Republican,2983,33.5206202944151
MO,CALLAWAY,G2900270,8899,Other,0,0
MO,CAMDEN,G2900290,5129,Democratic,2522,49.171378436342366
MO,CAMDEN,G2900290,5129,Republican,2607,50.82862156365763
MO,CAMDEN,G2900290,5129,Other,0,0
MO,CAPE GIRARDEAU,G2900310,20207,Democratic,11429,56.55960805661404
MO,CAPE GIRARDEAU,G2900310,20207,Republican,8776,43.43049438313456
MO,CAPE GIRARDEAU,G2900310,20207,Other,0,0
MO,CARROLL,G2900330,7063,Democratic,4069,57.61008070225117
MO,CARROLL,G2900330,7063,Republican,2993,42.37576100807022
MO,CARROLL,G2900330,7063,Other,0,0
MO,CARTER,G2900350,1993,Democratic,1232,61.81635725037632
MO,CARTER,G2900350,1993,Republican,761,38.18364274962368
MO,CARTER,G2900350,1993,Other,0,0
MO,CASS/VAN BUREN,G2900370,10323,Democratic,6657,64.48706771287416
MO,CASS/VAN BUREN,G2900370,10323,Republican,3665,35.503245180664535
MO,CASS/VAN BUREN,G2900370,10323,Other,0,0
MO,CEDAR,G2900390,4725,Democratic,2247,47.55555555555556
MO,CEDAR,G2900390,4725,Republican,2478,52.44444444444445
MO,CEDAR,G2900390,4725,Other,0,0
MO,CHARITON,G2900410,5794,Democratic,3862,66.65516051087332
MO,CHARITON,G2900410,5794,Republican,1932,33.344839489126684
MO,CHARITON,G2900410,5794,Other,0,0
MO,CHRISTIAN,G2900430,5878,Democratic,2646,45.015311330384485
MO,CHRISTIAN,G2900430,5878,Republican,3232,54.98468866961551
MO,CHRISTIAN,G2900430,5878,Other,0,0
MO,CLARK,G2900450,3883,Democratic,2223,57.24954931753798
MO,CLARK,G2900450,3883,Republican,1660,42.75045068246202
MO,CLARK,G2900450,3883,Other,0,0
MO,CLAY,G2900470,37990,Democratic,23991,63.15082916556989
MO,CLAY,G2900470,37990,Republican,13996,36.84127401947881
MO,CLAY,G2900470,37990,Other,0,0
MO,CLINTON,G2900490,5398,Democratic,3598,66.65431641348648
MO,CLINTON,G2900490,5398,Republican,1800,33.34568358651352
MO,CLINTON,G2900490,5398,Other,0,0
MO,COLE,G2900510,18195,Democratic,8126,44.66062104973894
MO,COLE,G2900510,18195,Republican,10067,55.32838691948337
MO,COLE,G2900510,18195,Other,0,0
MO,COOPER,G2900530,7731,Democratic,4200,54.3267365153279
MO,COOPER,G2900530,7731,Republican,3530,45.66032854740654
MO,COOPER,G2900530,7731,Other,0,0
MO,CRAWFORD,G2900550,6104,Democratic,3444,56.42201834862385
MO,CRAWFORD,G2900550,6104,Republican,2660,43.57798165137615
MO,CRAWFORD,G2900550,6104,Other,0,0
MO,DADE,G2900570,3572,Democratic,1641,45.940649496080624
MO,DADE,G2900570,3572,Republican,1931,54.05935050391937
MO,DADE,G2900570,3572,Other,0,0
MO,DALLAS,G2900590,4251,Democratic,1983,46.64784756527876
MO,DALLAS,G2900590,4251,Republican,2268,53.35215243472125
MO,DALLAS,G2900590,4251,Other,0,0
MO,DAVIESS,G2900610,4613,Democratic,2739,59.375677433340556
MO,DAVIESS,G2900610,4613,Republican,1874,40.624322566659444
MO,DAVIESS,G2900610,4613,Other,0,0
MO,DE KALB,G2900630,4026,Democratic,2347,58.29607550919026
MO,DE KALB,G2900630,4026,Republican,1679,41.70392449080973
MO,DE KALB,G2900630,4026,Other,0,0
MO,DENT,G2900650,4648,Democratic,2860,61.531841652323585
MO,DENT,G2900650,4648,Republican,1788,38.468158347676415
MO,DENT,G2900650,4648,Other,0,0
MO,DOUGLAS,G2900670,3873,Democratic,1593,41.13090627420604
MO,DOUGLAS,G2900670,3873,Republican,2280,58.86909372579395
MO,DOUGLAS,G2900670,3873,Other,0,0
MO,DUNKLIN,G2900690,11932,Democratic,8467,70.96044250754274
MO,DUNKLIN,G2900690,11932,Republican,3464,29.03117666778411
MO,DUNKLIN,G2900690,11932,Other,0,0
MO,FRANKLIN,G2900710,21777,Democratic,13463,61.822105891536935
MO,FRANKLIN,G2900710,21777,Republican,8312,38.16871010699362
MO,FRANKLIN,G2900710,21777,Other,0,0
MO,GASCONADE,G2900730,5798,Democratic,2126,36.667816488444295
MO,GASCONADE,G2900730,5798,Republican,3672,63.332183511555705
MO,GASCONADE,G2900730,5798,Other,0,0
MO,GENTRY,G2900750,4875,Democratic,3198,65.60000000000001
MO,GENTRY,G2900750,4875,Republican,1677,34.4
MO,GENTRY,G2900750,4875,Other,0,0
MO,GREENE,G2900770,54119,Democratic,30128,55.66991260001109
MO,GREENE,G2900770,54119,Republican,23986,44.320848500526616
MO,GREENE,G2900770,54119,Other,0,0
MO,GRUNDY,G2900790,5774,Democratic,3363,58.243851749220646
MO,GRUNDY,G2900790,5774,Republican,2411,41.756148250779354
MO,GRUNDY,G2900790,5774,Other,0,0
MO,HARRISON,G2900810,5303,Democratic,2787,52.55515745804262
MO,HARRISON,G2900810,5303,Republican,2516,47.444842541957385
MO,HARRISON,G2900810,5303,Other,0,0
MO,HENRY/RIVES,G2900830,8844,Democratic,5761,65.14020805065581
MO,HENRY/RIVES,G2900830,8844,Republican,3082,34.84848484848485
MO,HENRY/RIVES,G2900830,8844,Other,0,0
MO,HICKORY,G2900850,2011,Democratic,854,42.46643460964694
MO,HICKORY,G2900850,2011,Republican,1157,57.53356539035306
MO,HICKORY,G2900850,2011,Other,0,0
MO,HOLT,G2900870,3597,Democratic,1871,52.01556852932999
MO,HOLT,G2900870,3597,Republican,1726,47.98443147067
MO,HOLT,G2900870,3597,Other,0,0
MO,HOWARD,G2900890,4846,Democratic,3507,72.36896409409822
MO,HOWARD,G2900890,4846,Republican,1339,27.631035905901776
MO,HOWARD,G2900890,4846,Other,0,0
MO,HOWELL,G2900910,9600,Democratic,4967,51.739583333333336
MO,HOWELL,G2900910,9600,Republican,4631,48.239583333333336
MO,HOWELL,G2900910,9600,Other,0,0
MO,IRON,G2900930,3780,Democratic,2730,72.22222222222221
MO,IRON,G2900930,3780,Republican,1050,27.77777777777778
MO,IRON,G2900930,3780,Other,0,0
MO,JACKSON,G2900950,240056,Democratic,161270,67.18015796314192
MO,JACKSON,G2900950,240056,Republican,78762,32.80984436964708
MO,JACKSON,G2900950,240056,Other,0,0
MO,JASPER,G2900970,33526,Democratic,18044,53.82091511066038
MO,JASPER,G2900970,33526,Republican,15479,46.170136610391936
MO,JASPER,G2900970,33526,Other,0,0
MO,JEFFERSON,G2900990,26803,Democratic,18915,70.57045853076148
MO,JEFFERSON,G2900990,26803,Republican,7885,29.418348692310563
MO,JEFFERSON,G2900990,26803,Other,0,0
MO,JOHNSON,G2901010,10760,Democratic,6412,59.59107806691449
MO,JOHNSON,G2901010,10760,Republican,4347,40.399628252788105
MO,JOHNSON,G2901010,10760,Other,0,0
MO,KNOX,G2901030,3390,Democratic,2085,61.504424778761056
MO,KNOX,G2901030,3390,Republican,1305,38.49557522123894
MO,KNOX,G2901030,3390,Other,0,0
MO,LACLEDE,G2901050,8365,Democratic,4516,53.98684997011357
MO,LACLEDE,G2901050,8365,Republican,3848,46.0011954572624
MO,LACLEDE,G2901050,8365,Other,0,0
MO,LAFAYETTE,G2901070,12893,Democratic,7399,57.38772977584736
MO,LAFAYETTE,G2901070,12893,Republican,5492,42.596757930660054
MO,LAFAYETTE,G2901070,12893,Other,0,0
MO,LAWRENCE,G2901090,12430,Democratic,6383,51.3515687851971
MO,LAWRENCE,G2901090,12430,Republican,6046,48.640386162510055
MO,LAWRENCE,G2901090,12430,Other,0,0
MO,LEWIS,G2901110,4520,Democratic,3281,72.58849557522123
MO,LEWIS,G2901110,4520,Republican,1239,27.41150442477876
MO,LEWIS,G2901110,4520,Other,0,0
MO,LINCOLN,G2901130,7264,Democratic,4993,68.73623348017621
MO,LINCOLN,G2901130,7264,Republican,2271,31.26376651982379
MO,LINCOLN,G2901130,7264,Other,0,0
MO,LINN,G2901150,8618,Democratic,5734,66.53515896959851
MO,LINN,G2901150,8618,Republican,2883,33.45323741007194
MO,LINN,G2901150,8618,Other,0,0
MO,LIVINGSTON,G2901170,8023,Democratic,5319,66.29689642278449
MO,LIVINGSTON,G2901170,8023,Republican,2703,33.690639411691386
MO,LIVINGSTON,G2901170,8023,Other,0,0
MO,MCDONALD,G2901190,6543,Democratic,3487,53.29359620968974
MO,MCDONALD,G2901190,6543,Republican,3055,46.69112028121657
MO,MCDONALD,G2901190,6543,Other,0,0
MO,MACON,G2901210,8226,Democratic,5389,65.51179187940676
MO,MACON,G2901210,8226,Republican,2836,34.47605154388525
MO,MACON,G2901210,8226,Other,0,0
MO,MADISON,G2901230,4474,Democratic,2718,60.751005811354496
MO,MADISON,G2901230,4474,Republican,1756,39.24899418864551
MO,MADISON,G2901230,4474,Other,0,0
MO,MARIES,G2901250,3246,Democratic,2063,63.55514479359211
MO,MARIES,G2901250,3246,Republican,1183,36.44485520640789
MO,MARIES,G2901250,3246,Other,0,0
MO,MARION,G2901270,11919,Democratic,8314,69.75417400788658
MO,MARION,G2901270,11919,Republican,3604,30.23743602651229
MO,MARION,G2901270,11919,Other,0,0
MO,MERCER,G2901290,2324,Democratic,1284,55.24956970740104
MO,MERCER,G2901290,2324,Republican,1040,44.75043029259897
MO,MERCER,G2901290,2324,Other,0,0
MO,MILLER,G2901310,6642,Democratic,2857,43.014152363745865
MO,MILLER,G2901310,6642,Republican,3784,56.97079193014153
MO,MILLER,G2901310,6642,Other,0,0
MO,MISSISSIPPI,G2901330,5680,Democratic,4015,70.68661971830986
MO,MISSISSIPPI,G2901330,5680,Republican,1665,29.313380281690144
MO,MISSISSIPPI,G2901330,5680,Other,0,0
MO,MONITEAU,G2901350,5382,Democratic,2624,48.755109624674844
MO,MONITEAU,G2901350,5382,Republican,2758,51.244890375325156
MO,MONITEAU,G2901350,5382,Other,0,0
MO,MONROE,G2901370,5031,Democratic,4103,81.55436294971179
MO,MONROE,G2901370,5031,Republican,928,18.445637050288212
MO,MONROE,G2901370,5031,Other,0,0
MO,MONTGOMERY,G2901390,5899,Democratic,3289,55.75521274792338
MO,MONTGOMERY,G2901390,5899,Republican,2610,44.24478725207662
MO,MONTGOMERY,G2901390,5899,Other,0,0
MO,MORGAN,G2901410,5210,Democratic,2468,47.370441458733204
MO,MORGAN,G2901410,5210,Republican,2742,52.629558541266796
MO,MORGAN,G2901410,5210,Other,0,0
MO,NEW MADRID,G2901430,9998,Democratic,7415,74.16483296659332
MO,NEW MADRID,G2901430,9998,Republican,2582,25.825165033006602
MO,NEW MADRID,G2901430,9998,Other,0,0
MO,NEWTON,G2901450,14799,Democratic,8138,54.990202040678426
MO,NEWTON,G2901450,14799,Republican,6660,45.00304074599635
MO,NEWTON,G2901450,14799,Other,0,0
MO,NODAWAY,G2901470,10479,Democratic,6690,63.8419696535929
MO,NODAWAY,G2901470,10479,Republican,3788,36.148487451092656
MO,NODAWAY,G2901470,10479,Other,0,0
MO,OREGON,G2901490,3900,Democratic,2908,74.56410256410257
MO,OREGON,G2901490,3900,Republican,992,25.435897435897438
MO,OREGON,G2901490,3900,Other,0,0
MO,OSAGE,G2901510,5320,Democratic,2608,49.02255639097744
MO,OSAGE,G2901510,5320,Republican,2712,50.97744360902256
MO,OSAGE,G2901510,5320,Other,0,0
MO,OZARK,G2901530,2604,Democratic,1064,40.86021505376344
MO,OZARK,G2901530,2604,Republican,1540,59.13978494623656
MO,OZARK,G2901530,2604,Other,0,0
MO,PEMISCOT,G2901550,7741,Democratic,5083,65.66335098824442
MO,PEMISCOT,G2901550,7741,Republican,2657,34.323730784136416
MO,PEMISCOT,G2901550,7741,Other,0,0
MO,PERRY,G2901570,6293,Democratic,3455,54.90227236612108
MO,PERRY,G2901570,6293,Republican,2837,45.08183696170348
MO,PERRY,G2901570,6293,Other,0,0
MO,PETTIS,G2901590,14396,Democratic,8986,62.42011669908308
MO,PETTIS,G2901590,14396,Republican,5409,37.57293692692414
MO,PETTIS,G2901590,14396,Other,0,0
MO,PHELPS,G2901610,9531,Democratic,5776,60.60224530479488
MO,PHELPS,G2901610,9531,Republican,3754,39.38726261672437
MO,PHELPS,G2901610,9531,Other,0,0
MO,PIKE,G2901630,7217,Democratic,5273,73.06359983372592
MO,PIKE,G2901630,7217,Republican,1944,26.936400166274076
MO,PIKE,G2901630,7217,Other,0,0
MO,PLATTE,G2901650,9202,Democratic,6142,66.74635948706803
MO,PLATTE,G2901650,9202,Republican,3059,33.24277331014997
MO,PLATTE,G2901650,9202,Other,0,0
MO,POLK,G2901670,6641,Democratic,3352,50.474326155699444
MO,POLK,G2901670,6641,Republican,3288,49.510615871103745
MO,POLK,G2901670,6641,Other,0,0
MO,PULASKI,G2901690,5239,Democratic,3383,64.57339186867723
MO,PULASKI,G2901690,5239,Republican,1856,35.42660813132277
MO,PULASKI,G2901690,5239,Other,0,0
MO,PUTNAM,G2901710,3031,Democratic,1484,48.96073903002309
MO,PUTNAM,G2901710,3031,Republican,1547,51.03926096997691
MO,PUTNAM,G2901710,3031,Other,0,0
MO,RALLS,G2901730,3583,Democratic,2847,79.45855428411946
MO,RALLS,G2901730,3583,Republican,736,20.541445715880545
MO,RALLS,G2901730,3583,Other,0,0
MO,RANDOLPH,G2901750,9473,Democratic,6987,73.75699356064604
MO,RANDOLPH,G2901750,9473,Republican,2485,26.232450121397655
MO,RANDOLPH,G2901750,9473,Other,0,0
MO,RAY,G2901770,6923,Democratic,5189,74.95305503394482
MO,RAY,G2901770,6923,Republican,1734,25.04694496605518
MO,RAY,G2901770,6923,Other,0,0
MO,REYNOLDS,G2901790,2365,Democratic,1835,77.58985200845666
MO,REYNOLDS,G2901790,2365,Republican,530,22.41014799154334
MO,REYNOLDS,G2901790,2365,Other,0,0
MO,RIPLEY,G2901810,4372,Democratic,2688,61.48215919487649
MO,RIPLEY,G2901810,4372,Republican,1684,38.51784080512351
MO,RIPLEY,G2901810,4372,Other,0,0
MO,ST CHARLES,G2901830,23550,Democratic,14528,61.690021231422506
MO,ST CHARLES,G2901830,23550,Republican,9020,38.30148619957537
MO,ST CHARLES,G2901830,23550,Other,0,0
MO,ST CLAIR,G2901850,4554,Democratic,2593,56.938954765041714
MO,ST CLAIR,G2901850,4554,Republican,1961,43.06104523495828
MO,ST CLAIR,G2901850,4554,Other,0,0
MO,ST FRANCOIS,G2901870,16257,Democratic,10565,64.98739004736422
MO,ST FRANCOIS,G2901870,16257,Republican,5690,35.000307559820385
MO,ST FRANCOIS,G2901870,16257,Other,0,0
MO,ST LOUIS,G2901890,348620,Democratic,213634,61.27990361998737
MO,ST LOUIS,G2901890,348620,Republican,134951,38.71005679536458
MO,ST LOUIS,G2901890,348620,Other,0,0
MO,STE GENEVIEVE,G2901860,5084,Democratic,3768,74.11487018095987
MO,STE GENEVIEVE,G2901860,5084,Republican,1316,25.885129819040127
MO,STE GENEVIEVE,G2901860,5084,Other,0,0
MO,SALINE,G2901950,10943,Democratic,7308,66.78241798409942
MO,SALINE,G2901950,10943,Republican,3634,33.20844375399799
MO,SALINE,G2901950,10943,Other,0,0
MO,SCHUYLER,G2901970,2521,Democratic,1449,57.47719159063863
MO,SCHUYLER,G2901970,2521,Republican,1072,42.52280840936136
MO,SCHUYLER,G2901970,2521,Other,0,0
MO,SCOTLAND,G2901990,3402,Democratic,2187,64.28571428571429
MO,SCOTLAND,G2901990,3402,Republican,1215,35.714285714285715
MO,SCOTLAND,G2901990,3402,Other,0,0
MO,SCOTT,G2902010,10724,Democratic,7511,70.03916449086162
MO,SCOTT,G2902010,10724,Republican,3212,29.951510630361806
MO,SCOTT,G2902010,10724,Other,0,0
